entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 12, 'username': 'EliasVazGyn', 'id': '87445599'}]}",gAAAAABj7UmLvqOtYXQeKTRnvjlpYFNAFtxQOxfaWPUU5Zbwy-2274Lb0JPxvMLCJBUGQ3z6yqPKZ6jGh0NPT2FVr7oxAPSBNdnhMXBYSkXMY7nEb_dLaHo=,@EliasVazGyn Estamos juntos,87445599,gAAAAABj7UmL2fragSlqQYQHPVYDr6iGCHsp-nxZfORQr8woVZpf7jMU4P_WG05R3g3VcFDhTFWzOtvNeuCVTIQHlZWOGyfCABy7jAXNboy8TaqEaQhj8Wo=,2022-08-22 19:47:14+00:00,gAAAAABj7UmLCR8BpHbgYo60g7mn0R6etKdR9eRVDD2qHgMQl3898luYb_DSOPSMAPXohK2zB3XGHLjxFmrUu-Nu-4rJ9RaKYTKfex7p_56MefJZdUOEPyI=,gAAAAABj7UmLFajac4ubTHp_JlabgskAlHgWnRqGtw4FZTcEWAraE-rijw1Xdx9S-OLifjDv9EkmoXbgGLVp9PtwpM3Zf3Mv1w==,gAAAAABj7UmL5clKhse_fVniw4zUwjbV7wTbQTJRFXoFvKnqi_4xhKEObZset1c8-YMGsxVw4V3KqQ1W09LaMCNTaukyKYjKSbWtE6bC9Cy1tVtBWq2rUFK1Ql15wIZokQC-vsyxh_tWIWSx94V9Rc5MfuiwrO0PCurb2UWjyVTcd37d5pWm-74=,1,1,87445599,2022-08-22 16:07:01,2022-08-22 19:07:01,8,0,3,2.327777778,1,2022-08-22 18:30:00,0.00494261,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'giovanicherini', 'id': '81617497'}]}",gAAAAABj7UmLNrksaANZANFE-HEREHVSqtckTAvZy6GIR4G6ty8FLwtsxGOt2h8b7ln1UeRD2E9WlCxkdGM45aMXHlYbyKTB-EnJdWR4iPIaF49m_sS7zYk=,@giovanicherini *22*🇧🇷🇧🇷🇧🇷🇧🇷👍👍👍👍,81617497,gAAAAABj7UmL-HaZL37wQwNaFC1sH1_Qkc-M4IpnM8OSyWT0x88rYRl01Oy5ZDS1MfNdv4km_1CDJoTJtjr2V_I9lvLRDrMLIBLVjYZ-K5ojp4w-IWfdbgY=,2022-08-23 01:14:44+00:00,gAAAAABj7UmLYhvCVss9F0pGPZrfC_a9-JExq5fePupKsmiwAe1XdxhEf2gUXPsk5bpA3Os1C6jJi2LkxlcWsWfUzntW3M_Glg7NGLGavkovjLmj92YpL4g=,gAAAAABj7UmL5SOKwH6dhUvNkNw1XSiEo8LsIEL7xOrM451gRfvQ7Ve0ng4EyrKMm-kZSQRrb3qA0-lkswUbUY8k-cKRJcJI6w==,gAAAAABj7UmL9OhlB-HrxmMZ-ur1gr8azDXQ7azXe0SUzTeE3cwyiG9wAPKTAUCsxDVyVDjqrkrpmychTH9_N3iLguVCpPmMiOiTvwtauCcOSdV5_9B3EE5DwyrDltGtREzraEzyaYx8b6OD0aHJQSuYxo2Wy659oXieWqgl9xzgYgXn_3UHvUY=,1,1,81617497,2022-08-22 21:53:42,2022-08-23 00:53:42,55,0,3,2.601666667,1,2022-08-23 00:30:00,0.021280974,0.006944444444,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 5, 'username': 'jose', 'id': '1814'}]}",gAAAAABj7UmLcGCo8hosC2JOLBHEWRWCxkkQtlCBO-CerCkfRIJW5U7mLp4NmbxzzZi_KJHJGcoAeGCL2oaNasR9yKeYDv7-V-FAZNpGTQumemD7157M6aE=,@jose Cárdenas  @ juaquin Lopez Doriga https://t.co/AeuRgcYE0B,1814,gAAAAABj7UmLv1CETN4vogyufjpw27LBnGf6_yt30Zdc1vhSkmp5r8GtjYCEVxfAPVjXkSBYkV_oGSAkWJnCzcB6AHrM8kPLGw==,2022-08-19 05:42:35+00:00,gAAAAABj7UmLJlHu-wCBcBZdOrPbIgVAbzNtYBXGjzLHeUziFo1zhpfgFUfAE1HbW8DGSfJ4oJNOJFKFE_JUV-KHj3jMx8sQqQ==,gAAAAABj7UmLsh4__Ot1Of86qc5jPwnhCerPxCswrKAQlNezujhH5V7IQ1u0rfv7Oyp2I2cHeFOPfE1agB8_CCaaqph2P-6dvg==,gAAAAABj7UmLve2ebks5X1NM16GLjTbZHknyuPT6-FcV79nYgabrhHJUVgzfP3WDlrUruettt688CBxqgtpNXs49W21IwDwti3o_PBHnQKnairENjVyBLHbp_1WxkR3Fh_EH8UVjmVPF1xBKOViemW5pfVmOanxW-yQ-nHXXYB0UvesudXJjTiE=,1,1,1814,2022-08-19 01:10:49,2022-08-19 04:10:49,1,0,3,0,1,2022-08-19 03:30:00,0.011078793,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'cabojunioamaral', 'id': '917727546615193601'}, {'start': 17, 'end': 33, 'username': 'EneidaCarvalho5', 'id': '1350226984492806144'}]}",gAAAAABj7UmLpdTVZsdTr9U7T6AzJsdlsPKsWckijDa5Bddd0yQQUpABA2zNW7CddbhfSpF4IIg0UBJXvfipTTBqlKMUMSBgQCjw3TaLnc5AtoeNwsmpoV0=,@cabojunioamaral @EneidaCarvalho5 Vagabundo manda prender essas praga,917727546615193601,gAAAAABj7UmL5XfB5nFfMZTkeeEC40FYkUfma1fxne1zEtCPB3T-GMiWDDi3WhGcu5aHVXfa2BehWy8PUfejVjh87EGkCLyCXYHyuiD3BIpGeJJM5CbSBvM=,2022-08-19 00:40:33+00:00,gAAAAABj7UmLKKFTjjKlI__AgqrdE4eyZvtBZEoVuvu7874opaT1nDNViqg0i9FPmNcqZR5zDQJJWPnHcgugHdFVcV1Gf4Q1kA==,gAAAAABj7UmLPwkGCEHxelKjLtAkH4yrJ4NfH8BJ_U4Ltk31S6iwFa_h_U2gdNACqoC6kgOaYwF-I5yOBPO6aUv8ldLf0L8-Bg==,gAAAAABj7UmLSzG52PCz9O-NTRIDJoEBftzT3tdbEmN0PWNYrQzx3GJQYDxO4soYu85hQD8nhhdHFtVs_MUZmzx1y5yx_l7ESbRduviM3FOcIy6WMkzMRpYAVaGekqvhmoBQ-EuA325r1vkpe_InZjdaSjrJeI2lzVvccC0TVwNuduq4EREgVGQ=,2,1,917727546615193601,2022-08-18 18:43:06,2022-08-18 21:43:06,213,0,3,2.947777778,1,2022-08-18 21:30:00,0.78895015,0.002169197397,1,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 143, 'end': 158, 'username': 'DanielaReinehr', 'id': '2912705313'}]}",gAAAAABj7UmLMpZ7odydYGKTXyZlbVM87DDYbcUyQTq9225nR9E3t5-GBgfLZs8NN7xLUSl3xWEqks7hrCKVhMLrcp7-8z_LVwjT2fdTQoyJONWcVeaPzdA=,"Nossa PRIMEIRA postagem de campanha eleitoral!
Para ela, que será para sempre a PRIMEIRA FEDERAL seguidora do nosso movimento!
Muito obrigado, @DanielaReinehr!
Santa Catarina e o “Bolsonaros pelo Mundo” está contigo!
Em 2/10, vote 2210!!!
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
#BolsonarosORG
#DanielaReinehr https://t.co/t7szbezyX7",,gAAAAABj7UmL-3VzMVji1ZUJDlyu35-1ooNVwKQO8IFmhXuxKxtL0a-ltqcbOmoxSNeG7fbhLlWF6zP_-xYeW0Jh9ZilXMzsQaDIkJlS1yBSNnatEFiVgus=,2022-08-16 19:47:34+00:00,gAAAAABj7UmLfaJmxrlWxgGH4a8SCsxs7gf2dVT_KKmCzxM7a7PRAQoAClFmyDgdodQCRh2Jp-p_rK7kBVqDlw2SQS8vxLzTTdaen-4GJzInBm8PeW8b-Mhl4qCDruukaGnY9PRfoQMKXTv9P7MxPT5dMSoBXfFRzTb7kyavu-pjMFNLfZ1p38k=,gAAAAABj7UmLhI-OS46SOok100F1hdCaDvwaIo0rNsj0jHmU0yF3T5PJYgeXlqWqiNwiK9c2tzHDOrEpDJLP3ckvxS02n0q64A==,gAAAAABj7UmLnOVjzN2qL9dosiTWCm8DL38c8wHWljgXS7chffb-8cYZE18Vd5RLoppTSwZCXiBdiyosiUs_i0OGZUoaGNSdJ7RnRLyxDK31e_njBFxyU3THuUOm_dSnqKyZh3VLKItyICvi95g4CdWRiW0eVcwpRuRu8Ey8AGtMtA9a9DFQCqw=,1,0,2912705313,2022-08-16 15:56:36,2022-08-16 18:56:36,8,0,3,1.084722222,1,2022-08-16 18:30:00,0.0030007772,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'valbolsonaro', 'id': '943448461680275457'}]}",gAAAAABj7UmL2Q7uBLomoDaTb452jDBi-n_AJqe5UWnAMymYs0L8BgoDhK_tXTc4XN7g3igfw5FtMfSQcRRXmb0aK4b7DPXq0hHL87G5w3b0x2_Ekywg724=,"@valbolsonaro Graças a Deus veio um homem de fora pra SALVAR SÃO PAULO desses paulistas incompetentes.  Seja BEM VINDO Salvador.  Ainda bem que Bolsonaro,  o Messias,  te enviou.  Um governador Paulista q torce pro Flamengo.  É disso que SÃO PAULO precisa.",943448461680275457,gAAAAABj7UmLWuwLWy0mmVPu_s0iNidbmLbS3_tRgUXa1Dgqwpm6F5dblalDuRluaxL6BcM2tOl7OMfdD1vCoFoebNTs1E_bIA==,2022-08-21 13:21:56+00:00,gAAAAABj7UmL1ngRUyt1tC7Zo0RAkfo4CyyptyQQIrJXz8m2eLQRN69nr1ajzGrXDEtEIbU8pPLz9EbaDJxa2oyt4H_o4EH-9gKBQZG0suPoHYflg2Zlu8I=,gAAAAABj7UmLrC8oDahYkHH9hFILLJbtxO42n3WfLCPnrrUgUp1FxuAd9f2V90ODSLrrGaPf4ZhAbP4aLMKiVVizfnLGFCrQrg==,gAAAAABj7UmLJ2Ag4vP74QRYfpLIJY5xfABS6v4EosGQIw_cRQfg3ijaUg7HQwS9xO6imWh-WtZHgVJswJT9eZhop2AvGyC1jgMGsBnl5R_AspSnawPREcrm66QEhcaGmHXSKrJslHrdhkFWNU_pSQhLOfyFN_4XLsdTdJDWK-dfqsh7AZEewNE=,1,1,943448461680275457,2022-08-21 09:49:55,2022-08-21 12:49:55,4,0,3,1.919444444,1,2022-08-21 12:30:00,0.07109413,0.03333333333,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'soutamires_sp', 'id': '99779295'}]}",gAAAAABj7UmLB4JgCaHHJFwvBdFnowZaZ2WzGSoxyFJURciTylSRdu65_y6Wdhvu0zchj-QNmSBpxKwfF20zJC2X4PzyCWk3UcsE-5q03MFfOIFITsbcL3E=,@soutamires_sp ✊🏼,99779295,gAAAAABj7UmLRmPRmhs6tfrgIIARLeVPqzK_pkngA645rGz00wd0WUga8uq7p9-vwlihqeGGbKGXg54vFzs6xTlJdC4P_mYxqQ==,2022-08-19 19:13:31+00:00,gAAAAABj7UmLEQ0Gi-RjKD3z6sSXeYSgspeg9HCz2oXWe2mxdyFhwHVRbN_wUxXnGgRsBJHYA3ZBYbPhifY_u_rRDfFESe3ihA==,gAAAAABj7UmLSk_0JZyOtz7bZchkeBVBofLBym50GSdGqz2SwUNuzyHksq1JeyDkE-l20aOsDXoyZeAs5R5NgVAu9ltAh8etPA==,gAAAAABj7UmLOoE40q_oZC8qdts8PXPvf8-SS3CEpPzKaofPAS4gN3AqNdVEcGLYvjedGF1ZL38Wm-sy33ncI7-xnbzq-jxlh7ThhxM_Zqj19JMB2CIxq5ZihvrJ40-6vXtNYYWdiB3-t_5xsDxgp9iq8JQ_Xbj05A==,1,1,99779295,2022-08-19 15:52:37,2022-08-19 18:52:37,9,0,3,1.873055556,1,2022-08-19 18:30:00,0.025900802,0.03125,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 60, 'end': 72, 'username': 'yurimourarj', 'id': '58340662'}]}",gAAAAABj7UmLJDzw_4xFOu4SOlkfFqbbSUx0pMVyGmNBaxWelXe3LtLHQdzD8kPxjxfqR4YfIcexPPlp7-znKUAqJrHUNPqGDhUSbqYb-5_5wW8wCLedhg0=,"Petrópolis é Vasco, Lula Presidente 13, Derê Federal 5007 e @yurimourarj Estadual 50700! 📌 Seu Paschoal https://t.co/MlUM2nJSpU",,gAAAAABj7UmL8fxu5V4sXc7gnckTdBNAyWBwK6U2DlrIgszQvN6iNn5KAIOSjbBFz5NmApMAXzB8jaRdmLWWYvwGQNk3Oy_uzg==,2022-08-23 02:12:47+00:00,gAAAAABj7UmLaSKgNmMdXsxuUeo_wYLkiXWqVcFZfaFRL0rEybAylFscrYsv05FyfHwIfm9Xk-p7RUOw3RQvmDU7peryrokHBwIV9pkW1CGylb5PuAbuii8=,gAAAAABj7UmLAuKbd1e9lMHxhijhPNMhvfhYAAxTxcNXBdFLlkVqzwX4IyOPSnwXErsLUL0L65q8U_Rpmpv-KQufuXsvGcH70g==,gAAAAABj7UmLIesguqIF0Or2D5KczPoA9DVgRzACA14DuOw6n91os2YGU2Fbaxg7xFdgEWU3ey7dpssqbdULby-E7md5mHSn1Oc3jccKmt72ofMSmojjCnSjKe7835CT5vtJOzFod4DFPrQ6yICGgunrUkl3aY5P8w==,1,0,58340662,2022-08-22 22:14:05,2022-08-23 01:14:05,14,0,3,1.285,1,2022-08-23 00:30:00,0.09285969,0.05,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'brunosouzasc', 'id': '494268633'}]}",gAAAAABj7UmLw_k4vvL7qulILChvEjDTrO_Uu6QmsiuAJNuJ4KASwuUe7silvwKiC2EEuzkcMsawOX5oZO97uPuNbnu1sIzZl-I4WwQiLPgiGBXQ_jizE9I=,@brunosouzasc Então não mentiram pra mim,494268633,gAAAAABj7UmL5R4ePONZXDSVu-y7UyvfPf05nbLGe6oqzlomPpCIOnNdfc5lDjgxbSSWh97hEYDjHuZ5CRv5LyxdT-iDGFB8XQ==,2022-08-20 16:52:59+00:00,gAAAAABj7UmLQO6P654R6ueupNel1O0nXye5ZM7YngS1FjxXu6lkBkanYgljKjxYwl8SDjqN3dHEfG0IcBV-R8FXjn36AiPRSmeYqCryXZWldo7f5m6PXlM=,gAAAAABj7UmLiwHRQGtPZadIqq9078ZkhQ_30F19_Yx6bT1VscSR30ZHOYPTeMfNgRSmDg7oRpnVRSjz0TENzWsL9bWBHWfPrA==,gAAAAABj7UmLYp54Iziru-BPYDKnjke99hWAP7UyyexFtkPTaGAK-PR0Ajz9Gvf0trsgtBEK-w8qrNEVbo_NIBh3LLKVtN0covOLXcRpdOf97xFRGVHg1M3K7Zk5dCDGJTTiL9Y-5hcbJVHi9Qr87zDSF0jfjwmnPw==,1,1,494268633,2022-08-20 12:32:34,2022-08-20 15:32:34,22,0,3,2.299166667,1,2022-08-20 15:30:00,0.016932644,0.01388888889,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'antonionetopdt', 'id': '64391577'}, {'start': 16, 'end': 32, 'username': 'CamaradaHidalgo', 'id': '621188051'}]}",gAAAAABj7UmL3msn542az4eK2whA-nEDmQSAp5-_m1gmhfIDCmQdMNZeJhjFccFcDSPWSRrtpi5g2Bvx9go3-MF_zNhzqGmCvKm3jktLZXFpbd8ok3SxHdk=,@antonionetopdt @CamaradaHidalgo E eu recomendo. Assino embaixo.,64391577,gAAAAABj7UmLx3rFxGRBKF-sWtI-WyRh1ITtVTfDTQOtE0sD7MEgeGEVP_9hDr5xBoM8jUCT7NUm2pLK8JxQoE-wMlclaun6utejklvvPp7zo6gSqOc2w_A=,2022-08-23 02:33:03+00:00,gAAAAABj7UmLH8nC0wc2seCSqTYP1aLkp8Gft88tDB0ONOgfN4SN1U4iZSGxq7kCrcydeZKBHz0isSN5OHLbPa-tfI5_UHv2p3oU04zrCl6sWgYwt5Ea3wE=,gAAAAABj7UmLv7hfJse2Id-fdvdi1lB2R9F1PygvFceyJ69zE6-viLvAfjboN3vmm4FdpotRaeoUjJxejFQCzKRggakpKX_PPw==,gAAAAABj7UmLYqgyMYupGB8h6glnl7keJeGY5MGZC5GRxcMxXnOJ5UVlM7ogoHfCMrLNrU0DcwTBYiuichCZIBKqTVXMcrihu2PZBf9MKX4C-AFfZhseoNEXDZqBIZBN-7moIeyz2h8bkRzAmw8lj2YP38SgzS3d1DkzfIEhPhb2RArjtucM7gg=,2,1,64391577,2022-08-22 22:10:02,2022-08-23 01:10:02,18,0,3,2.8675,1,2022-08-23 00:30:00,0.005128697,0.01219512195,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLVz6vHunt6bNSH1VKPea7dIPePGd8VjCUcuZOqyhMdRliqb8so0_TncGseSHKl5MjdhbR6dE63zV2VAHgi_6sl5HCjfNM3UxuapctWMGC0gE=,"@AndreJanonesAdv Sai daí escroto vendido!!
O famoso interesseiro!!!",1198004545,gAAAAABj7UmLY9EHOUGbTf83zpsAbP2BkU5DVgQSOxBWe-6dYP4cuefoRN6mW_Dkd9y25kTpRU1XG_NgUBT5aTkkdlJ3dBkadw==,2022-08-18 15:49:52+00:00,gAAAAABj7UmL3oozcmEjBR-rtthK_dDTVqSky0Qs4d1ddX-Xh1XGuG4IXFo2M_38n7achNKLvSp59eJByd-nmt28-zdg0nXlcqLFFyAQBgPjk1tEuG4iw1Q=,gAAAAABj7UmL-0vB7qTevVi56oO0bF66FEXHmYntisuuOSB-FlSqG3350dM4VOBV5sWEPPaKZkt4Sb06AbrfiTALOnbFxPrQvw==,gAAAAABj7UmL8qHJvTqJ1ZmUZ44XL3NC1OiHNEs9rBTkwIYy3Sac3T0B-YPJwhTbtgPhQ4TeAC9KlouZAPX_dGa_NaUombHX6UPmYE2I8qGdK2eVKf9tvLCFiH3Keu0jcVtn2N7btTfe43RGxQhp1uMzxjeDUih4-sMUiII9j-GFypyt-vtN1X0=,1,1,1198004545,2022-08-18 10:06:58,2022-08-18 13:06:58,827,0,3,0.445,6.741573034,2022-08-18 12:30:00,0.86167204,0.0001334222815,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'pedropaulo', 'id': '43189774'}, {'start': 12, 'end': 24, 'username': 'eduardopaes', 'id': '48298703'}]}",gAAAAABj7UmLnWCQQx4x7s0s-982JzrBpMVXxqdc-m0HMLXkobSAzs8Pl6grw1pJ8jN_EYHdcTjxachrfcwo_sHJ2YAJ7FST5ZasICF9gJtSJRygbS_xAv0=,@pedropaulo @eduardopaes Nunca,43189774,gAAAAABj7UmLbNwM4tShwFOqPFaTWaNupLZFUhUxDuswVrIkeXv1VZc1g_Gw-HPOBACYwojP4nr31jyhpzaMeW8mrzB22ZbRA08UGOP0qeZ72mHKEPGPlZU=,2022-08-19 10:57:33+00:00,gAAAAABj7UmLadf5FS_wJ7ysPxuUCYbxU1RscYKp7CpUl7YxJciJlD7A4oVrE7dnXJ3ofT2hWPoAXQzyYEmyq3ilME40ngAbep8yXXl-DazCkXDZi88gOsw=,gAAAAABj7UmLoshldLo9C4L4ORq5Ktyp2P5cpBkgD5x8AFjNdQZba4CT10FzuEMF_cmaFUtPfxrZlO6wHTkvB5oT7953LTTGVQ==,gAAAAABj7UmLPcfLFKjdRSzwZraUyazpEl5QiSvCDOILsfiJbnpXNLoM5m418Ck82dLJBppgVA2I6V6C1NhusVEgviEcZQsqa3STnJxb8V8DROVb4olSX853WBJaL64VbfmIVq9A5KPpAD5KGls_BPsjROv8mSVA9g==,2,1,43189774,2022-08-19 07:04:33,2022-08-19 10:04:33,10,0,3,2.006944444,1,2022-08-19 09:30:00,0.006454111,0.02173913043,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'andreawerner_', 'id': '475996406'}, {'start': 15, 'end': 23, 'username': 'tiofaso', 'id': '89035157'}]}",gAAAAABj7UmLMR3skvibzD_ZXNJjrOCZ1lYKpf8zL1YSHKu2R98wtCtRCLAhHYyAKLM9JcBCxeDv4MGnb16mMBvCDQ1xua5e1aYqXJCN29jIRgWau5zPMNI=,@andreawerner_ @tiofaso Ahahahahahah!! Juro que estava tentando aqui!! Ficou ótimo!!,475996406,gAAAAABj7UmLTUktKz4ZDbOJnsApq_TnDyPZFnEYTJHQOu5q61Bzb4kKPjcHoQasvhxxdkvZjPgzYHKtuWXz0RoXOYziegC-x0OUToMOnTdss2sB2KqP4eA=,2022-08-17 15:21:36+00:00,gAAAAABj7UmLfofMoxy7t-GXeSNX33JbijXFi70muMD4XICziDDGFiDxmifa9IqdAsWOsGK2SMI0mPNWDCVOWkiFi_sPY_oQpTJO-7OyBD-ej7UBMaMliaU=,gAAAAABj7UmLmoomp2iFmGWoHopUWDrlmkyhMA1p16A2oFbuqh-14Cl1EfqBZovK6iuh8qBG4MV6FJMwMvNHqGK33DToUpMNuw==,gAAAAABj7UmLwQlV0y9Wb6tGn0ElpaVsIQGcxe5AY2IWlmCOOfmVlz1_kAkih8vstZ6yBe_kUUL7LQxSOr89wy3KOkkrIdwlpFMO_g1QjIfDNBAraApa3QZoRloxLToIUHy71e3arEI4h7Gc-pB-GgiVXvcNsQUEdWA-cNtGTwzNzUx4Lkcv3IQ=,2,1,475996406,2022-08-17 09:45:45,2022-08-17 12:45:45,52,0,3,2.504444444,1,2022-08-17 12:30:00,0.0013380329,0.003436426117,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'ZeRicardoAM', 'id': '119079224'}]}",gAAAAABj7UmLxd6iX8QR2Zlbqysa-dr8fZiHU3iWbfiMIvoUTUIrsKZw6N62lmLVQZ1B7WC9dQZVNCmH-L5oHIJPGHsKHpIKvT9Tym_Lj4PlK57GFfTRqeU=,@ZeRicardoAM Vai chupar um canavial de rola ....mentiroso .,119079224,gAAAAABj7UmLKQeEX7RrQU_nETCxwnwftmvyJsw9ghNBWPRW5JYm1NXCh2A6EyqIgQCfTMvD2xgJxgX2qDSwIT-KSUyYiVJo2g==,2022-08-23 02:46:55+00:00,gAAAAABj7UmLR5RTzmRApP1gr39r9d39ijAiFXqH4IXsJihjfQemLZSnzjS-4s6DaDmeLewoDysCGMWCL5aAvQXdNSOxL404dlI5yiEjlwnRT1NAIE8vPP0MnbRqLiPxZfPwuSmLIVq-,gAAAAABj7UmLC5Gk5Pl2rfctJ1Uw96ifiCewQvLg5f972vkF3QgCaN-4LViTSz5UQUu-eiTcUIyjh7G8IUF7ujYnRJaaAeqIKg==,gAAAAABj7UmLlzikF7OpkhxDNs4wFJPDOvNEKuNBcUtHYRtynmGkbvXfDmfxEnP0Ru1wneqcVTF2Aj0SqxLbJIKuyzEK2CZXbTgj5zcxc9ORpavMeGRbP5g-vrgshA0gh9onIm4_sGMLqMp-X9DyC4oaSh9Yadg8uw==,1,1,119079224,2022-08-22 21:52:46,2022-08-23 00:52:46,15,0,3,1.825833333,1,2022-08-23 00:30:00,0.8925593,0.03571428571,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'deregomesrio', 'id': '144001797'}]}",gAAAAABj7UmLkJg023FQr0nyxD8WjEakSK-lFVQrT9rTOzHNtgDvPgss_2paj6CbfL535Az7h4tp7e8fhxQuQmekPyU-1j_Jigg9E3f8MEx8QcyFyq3zw4g=,"@deregomesrio Era pra ser na Harmonia, mas quando chove, precisam enfiar em algum canto. Bem, na Estudantina não dá mais. Só se travar um teto de público e parar de enfiar gente lá dentro",144001797,gAAAAABj7UmLnCUNxalYurkakHsp9jnOFz88UvJTYYBNNt-OTq6-1t-34oNveQFw0xwbqz8wJtWPVzO5enQMWXoM33gzcbBzTpbGxJ05FiGGJPOp8ahc1OE=,2022-08-21 04:36:29+00:00,gAAAAABj7UmLEGMfWKeyuv6KYhOIsZlT68B02jDJBAjrsNSaINaQGqNG4rnW4gENq8oJjPj8zajSwAApjuIgg-v1dqHVAkCXZSpNW1qfnxT9mFWjZpynA34=,gAAAAABj7UmLy_CswKwTDtn-470SfoC9WmWDExklkib5nUYk1EwL1kSEkwznVtYnZM2AEnnhqiaQlkw80_D9_xX4HyL_667QBw==,gAAAAABj7UmL6nqf6qyFQzAgPIYmL3NCKpLmNGE1q_SVvnkke8KBiz-FaOdZdMx4DYqFJyi6GV6kJQhGZxwKa41L49nllKPXjduDhOL-vJ5p8OLWHSIIPBwCV-uUeYXArq4peGtWj9INnbUY9_rmjPef-T9uXg8InA==,1,1,144001797,2022-08-21 01:20:34,2022-08-21 04:20:34,1,0,3,0,1,2022-08-21 03:30:00,0.020007513,0.05,1,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}]}",gAAAAABj7UmLsbMqVhoACFo3TC4JBaDqPCyiiIq2KDfiT7zzsmQbMvljZ6XGZyqwObApm2UbzhhdQlc-3kjvGzb08DFJwqdfI7O82Fdq2RPAwfe_-qvk9Qg=,@gleisi Vagabunda corruPTa sem moral,31139434,gAAAAABj7UmL8z6WQmX0ItYFqN-2SkMwqKRtNT3vY-XUHnrSf6AMnpdEskUq31D0lgpF-81WCD7-8j6kNydQ7DWDsf9WSgqpEtLZHu0itiWJ-wjQWVOqlTk=,2022-08-20 08:05:25+00:00,gAAAAABj7UmLGyqMNRGg2PcKrdXrgR_tWPrTdbWpov6iCOHztVUxg2yyacT9wNEUFxMFcVBcaNgGv8_hVtPwTnzS31CgtqMxTA==,gAAAAABj7UmL604pS29en84gickmqqsJn3Y-s__ibQpTMbrvmfzT_Nc8EVpy9pOBPm3RJHRQi5Y55CqlxWRUn85umxb7y9mCAQ==,gAAAAABj7UmLQM6rpNG0rhHU3T8UeEUjNLL66jExQ7GRlsygnDUvFED_Ey5lB7vnikhMbZPeBavjoyzsS4SFqDf5ndz6sqO7BFhnJ_vXeyMCVnWf_uw-d_cemx-HbpdDhGEMaU6Why4RMj77XNN0ebaZ2FsiWURbI8-Yr4gyGiScS348CD3BqlQ=,1,1,31139434,2022-08-20 03:35:32,2022-08-20 06:35:32,127,12,3,2.959722222,1,2022-08-20 06:30:00,0.9931219,0.000177430802,0,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
