entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,not_the_target,filename
"{'mentions': [{'start': 6, 'end': 19, 'username': 'AbrahamWeint', 'id': '1120399498692497408'}]}",gAAAAABj7UmLTeeIP8A0ByedwB60Q3zPuKTl6VZK0t5rpXAR5HJwADmzERvzTWCYiZy9RiGgNtONnoEBYwAyOo-pVuGEl4Va-nTViaxCuKgM3omTmxL_vmE=,Nojo. @AbrahamWeint Q decepção. https://t.co/16f862Ymhz,,gAAAAABj7UmKE7PFkljwP6z5YIwV_XvDhOYJSa987wEGG9hXJAKvlG8cGBaLEh_TJV5-ST0IRr7UgR4qehZQ878QraD1qczERqqeo1cqHffhHxPxcfNw-hY=,2022-08-19 12:34:30+00:00,gAAAAABj7UmLuIOOpa-jCqxu8PGFsKSeBpXCkPw5-VBUDmslK4uHaFadE_4HEgKMQr-VvEf9jT5rzoXEn56tOmnWtvBLC_7Stw==,gAAAAABj7UmLy2rsBMYw-CHv8qHksH9Z3QVONLkQ7m_qvqLhPXvqKEWrMZ1ovgoWeXH-KMpfk1iExUkK_JP4CGZjnSSV4MLQLg==,gAAAAABj7UmLum9QtNTGkF01SEOxOlcCFA57enhtESpw1EAqLEcRAyCMYsr1uQcU82GQza9m9q41Xva6odicF1Ihi3IZS0ObbxLJUJjKt4i-9CFf0l6wtIE1s4_OVLKh6oWVzAM8HKSfwGWboUpQyf3sFtmS7nQgYQ==,1,0,1120399498692497408,2022-08-19 06:36:45,2022-08-19 09:36:45,841,1,3,1.438055556,2.08615028,2022-08-19 09:30:00,0.008384972,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLfOA2X5vmi-Z7P4jmYMyv_Pn4FfntuYTKrgt6QcCHqUuiEs0iaieRYEa8h-gSQnXRZuT1GStYePkUzdrkHbI_TSniAeMuDEb-g5YiVcC-MXk=,@Zambelli2210 Velho vagabundo,9.75E+17,gAAAAABj7UmKoAB0IxqV28gcJqzpjmlKOuW5RdDLN7NQzaerGUkDoRqq0NHUt495vuQGdsNhJh0DzevAwBEvBnWCMadVK3oApw==,2022-08-19 16:05:59+00:00,gAAAAABj7UmLIyJ7-VISdYH4tdqTxnQpVUWMtOt8yT41AJCWdAjLRTrNl1P79IPMQakQVZptZicZmtSkcFpTLHnzPKDD0vMZTMuVVoQGcFvO1myXz3NXPaM=,gAAAAABj7UmL7y4AQA40RpQ8ZO3qk4b69k_jWu76Fn6P-KIMZxXO8YEIdKb6PaaZFLYxFFspUlea71w2jbfChOWn0yzl6urlPg==,gAAAAABj7UmLggPc1xFok2OTE7anFIPnjTXmy5oM2QW4FD2CSrEUIv4SrdqeoU3n7apul5knVxtWe1jq6KwJhFO6Kno4MV4hHSDQpU-ro7VJ5wgTmUkLQu8SRDM2HoGcVoAaK5EmIc0HyUuQUAhQiP-ur2NJpKuWcw==,1,1,975127727501185025,2022-08-19 12:54:10,2022-08-19 15:54:10,361,0,3,2.993055556,1,2022-08-19 15:30:00,0.97912794,0,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLHWWhsZD7uAsOsQRoisX8zY17TiiHp3H4GFiFQLfTfGwYuwTwFOl2lpBSLtUdal4FK4y6_DBEqUh3qveQba5FTNdjDhG6vX1Dx-r9xdFNn0I=,@IvanValente Ele é TCHUTCHUCA DO CENTRÃO.,112498734,gAAAAABj7UmKo_qmaj7shUy1SocWhICxB9YwjRLek8dJ4TWZFIYqU6rSe7PpgDVHAC8o9yb81EFRx4udS34YPSIT9IJ083HkRq4Z26WDh07RiXZlTe21vFI=,2022-08-18 20:08:43+00:00,gAAAAABj7UmLNkgIGPtR1VkapVtejEdtZ7qW213hbPsAx_Klrm3ebKsNUMxcG_cTleTYAjxw7BPIPJJ92AP5B9HtMKZK1Dv2Mg==,gAAAAABj7UmLhPnLywQA0sreKp7_m5ITefcyv7DPK0-YePdvyBvGy3n9wm79J3auRU2qUISpViImbMfDJ0lqideFMPf1XV8SMw==,gAAAAABj7UmLdLDLbtMG7gqCWDL2k3B9fhUNunJCdrxiv7dec9FijacVQ3vjA5YmULnUJi5SSSIIBtD3Rw1kCzMZCoiHRY8D_5uIraBrHPEVatBGMzLfc-qFLD8twWvSsl0wc3v9JH7Ry8DS4T-iyB9crKybTfA_tw==,1,1,112498734,2022-08-18 15:52:51,2022-08-18 18:52:51,441,0,3,2.985555556,1,2022-08-18 18:30:00,0.2836341,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'KimKataguiri', 'id': '1494658207'}]}",gAAAAABj7UmLvqbJEYHVEZ9IvSDAKA4cAwJnFE-v6xC2q6oV5g5SEzpjAxGCUMFuubqeygQJPF3GgXq8Va1oPBsa7Ft51l8Y0fAsPOMc2b0zUEvzI4kTpqo=,@KimKataguiri Safado,1494658207,gAAAAABj7UmKQFYev05CijGtzY8uJjajBQc5zjurqDRtw66bwgRoJ9hmlMb5fsvtcL-YNrG3znu4N7mWxemn4qUy5M75HilrTA==,2022-08-21 19:50:34+00:00,gAAAAABj7UmLlk3qtoxKfA1V_a4HtoCvuVpalRt3T9SQ3Ob4p1Ogz6fpqaaR-SoWvpMNyH0mWaqEjF5sgi9zcmAo4BiThqj4Sk3kfUSa3B0RFXHTTNbaupY=,gAAAAABj7UmLPUG002kY2tQt5JxtV8NKnLky_gJP9mySNS2VT7v3SR3Xrjd-h_-GcUhZsQmJLkg_OpFv3U7w-RKy6gCqidJhuw==,gAAAAABj7UmLYAEA95_QyTvwg_2m-XczINKx_kvE4mjzqwEkbD-hbnVkYyUFl78f59u7VQWXp2B4Jjd5rLl4COi4kqwgKM9NeMlk87TNloI1mB_VB2AGXF3fimWVtj_4lpFicFd9H6pBwYcADwJeikNVRdMMULuvCA==,1,1,1494658207,2022-08-21 16:11:49,2022-08-21 19:11:49,149,1,3,2.841111111,1,2022-08-21 18:30:00,0.9317352,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLfh-X5BLkpcRfWvlZ3arR4wEPgSWpyjUAF_GPp8TS6N5uCMhNfFIdQXPuus3V8YDLCbn3VZDXc7IWVmNDY3mUsFmSe1v0CgZW5SSmP3X89v8=,@ThiagoResiste Vc é desinformado vá estudar e tome as 4 dose das vacinas logo seu burro,1.27E+18,gAAAAABj7UmKCb5sKKraF9wPBfoab6kfMWy6p986YY_w3EXnvRaqbN_P3p8C06TNp5iVLknzIJOGGFj1kaeSz1xZPWm-EHS25RjtbgkCljkATNmXYlBI2K0=,2022-08-18 11:08:50+00:00,gAAAAABj7UmLQFeDjb1o0wsm8sGh6Ku1ijtlKgVd6KzZcWag95pLZL136rookb3FWRFGDi2E1XPaUpySjSS7FdMEV2NYAZtjYYyQDcIrAtQ9_88xALoJr-w=,gAAAAABj7UmL1KOSR82NKmUNgKpA5q9eXkxkqc5KMCpFRCBWLr3n91ddzrVgw9jrwi7R69j654IP3eEJTNBWksCBLGw_wqD5Hg==,gAAAAABj7UmLeHi7g1OLrA7Q3JmuEiLricr3NpWdc3XZ4YobuGiZEkDzzu59RSQC1fC3CKfxl9dSI-kLzqqY-6YGzOhlmiiiGsiyDTo98pVGYEC3BgJItHEr07IaBy7HQOQM32QTS2eFNubfaBxi5vnwtfBb5yLHsiHJN8vG_Y3QULVv-g1mTGU=,1,1,1270774020808626176,2022-08-18 06:31:26,2022-08-18 09:31:26,695,3,3,2.986388889,1,2022-08-18 09:30:00,0.94335085,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}, {'start': 8, 'end': 20, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL-9X71KNuVssHtLp3FBQ6-ngjXy5HJuvNSnqIb6bMSP8EildZIb80FNkH6V2LPgiO-V1s9cUXQtKXLOpn8-uXM65H0iIcKMFBLf7Np7T1mwQ=,"@gleisi @LulaOficial Não tinha ninguém, minha senhora. Por isso não mostraram.",31139434,gAAAAABj7UmKd5kHD9EtBlEI6wl9e0JFh8zffgZE7sbB7jve3e2L1d7rL9Ovyo7C65cp38K36UrcFYYE0-fXk6nmvKP0PoQXSKf3hmrjn_ZD6CAy9O3xeW4=,2022-08-21 16:22:46+00:00,gAAAAABj7UmLura9fTrsw7_4ekI9on9qb6PsPKWxsL-Qy2BTI5nhLeBWdBlfoVDhWTKUjzJgH6E28MXfoM9tPby6bKWkbN5YaQ==,gAAAAABj7UmLRAaLONFBeCZBYvjyiFG7McHpEdKFw0cNrLdX97n5XT7gJ_OCiaHkZcnR-2lMnw1fIJ8q_7ZtrvWNa-dL35Fb-g==,gAAAAABj7UmLStn9mvVhxCLX1uy8vk3omnYx8s7ZgxIEAh_y9uvBVu90_lAkeStnvaK9im9rJNaiPHSNDn6x4pA35y28FjDNEwqXNuRa8cD-jVSGUUCcjk8bAKAROZkse8cQhf-TDY5JP7MUc8Ju_ijsZsyUGV-ygA==,2,1,31139434,2022-08-21 12:38:04,2022-08-21 15:38:04,848,0,3,2.726944444,1.100132423,2022-08-21 15:30:00,0.011596684,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLjud0CrzDwM96b4hfUFfHHtURh4tuNINHtBt-pZD5B04DHxOLcVF8sX0UNhwp5NBVyfm0hgYePp9Ob1rFiIS5CShTaPjkv7ts4H13WjipiYM=,"@IvanValente https://t.co/zdThnnzmd3
AQUJI TEM MONTAGEM NÃO, BABACA",112498734,gAAAAABj7UmKlDA6wRTOL7fx5hFtsbDbtQf_VnaOSFwhaiYlDzXBtTRX12-iwaL1hAciqHqZFFsQPAH4mvowuw1Qgc0JlZ5gJg==,2022-08-20 00:04:17+00:00,gAAAAABj7UmL61lyOd36T-SVtdVVn0GUnM6dqhOt2PNahsiu-vEjpWgV3igb5-uuQ_zEYlZ8btAqIfHNGQNYM5Vn9JB8f89ju1pwG8wWBuDTVZHtNoOxR64=,gAAAAABj7UmLYe4eoKmCKOj9_8tOwhrAVuuFR7sZwe2D_SXeFooGha3f7KCCF0D6zvuSGU8gWpD699k5beGafSg1sIrDK9TAvg==,gAAAAABj7UmLb6HHt4KTuQD_R5LrNpvjEhdSGhOkfng60pu8ilAa38k79lILS0e331vOEVjIew1UO58bkXJeyOz4nJCX0JGmfGv8oOE5bWJV_7OZjCmWwxVFdym9Mv4pfLnh_66JuXFQe9UrdvOUPRem6ANZ2St9AJc_G-GTBUTvLOT2dvZ315U=,1,1,112498734,2022-08-19 19:17:28,2022-08-19 22:17:28,422,3,3,2.9875,1,2022-08-19 21:30:00,0.20581125,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLfEYuIt425XHnKdiMLShmCKiA461-jWEpmMEjS1wenRBsY3uVoZ7qmbnVuhwuxTgIOrCrEeJir8Z_WQvmgHT9usVCX5kSNeAl7FTIQkr9pZs=,"@AndreJanonesAdv #JN
O ex-presidiário está com dificuldade até de falar.
 Numma possibilidade muito remota, caso se eleja e bata as botas quem será o presidente do Brasil?
Essa é a sacada do Alckmin.!
https://t.co/WV3GFkOaZw",1198004545,gAAAAABj7UmKNW9WO-0b1TPQYGbrVBgSxTJKhg8spJzLNjcF-5GbUHEFOt-22wsFIwn7UgEKvl-hEvk8daHXn9pej8S17i2e9uuCMhDT8ihspF1hchnD20o=,2022-08-19 19:04:14+00:00,gAAAAABj7UmLwYztY5fXm8s2gHB3f-sj4nFE04U3Wr-pbka69_pnFWhk8-Vk1W_2R2FhLnhgtdfOPMH2TtbsU7rWOkTBILq78vKvkVPvP0aS5-3JGafd6pA=,gAAAAABj7UmLKQncdijM3m0AaEmGOVN73sFvLMtZbYTR59ixcbYXqKWhE1hdO08ULeGFsV1wT1hVdEn8TZjqUe2uB2BNN1el4Q==,gAAAAABj7UmL2f-Txh5LBnh20PYtpnFeoQRKqj5YCZLOmLODtCxDkaNlJQJnRhuFaj25sxqEqMukw2gsmm0h8d2qhDRSPeQOJTQiNj1FezNnzwg4OBPjgsU5lKrbNllzr-l6Q7A6jBMxFKiSK8V8zXTph0sK9u2vhw==,1,1,1198004545,2022-08-19 13:10:56,2022-08-19 16:10:56,838,3,3,0.8394444444,3.573792191,2022-08-19 15:30:00,0.006922065,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLlyuFHLLVwfACbX162idM6V0oMUGFhMhFkrqwLlP_mGhkcDJQW4f1zKw3riVSaiCQwOAtPJML7EIxeiU2PQJv-NIVszvq3tqVAJsciZa_Vzk=,@joicehasselmann @jairbolsonaro Já começou a cobra satânica da Ex pepa fazer fofoquinha e mentiras . Toma vergonha na cara sua suja maldita,116519514,gAAAAABj7UmKqYvzDyqMEKctb1opSsrvkxpCk_O6LuEFwqsNvj5EiTaC8aMFvJtITmmDHJJpzKRsgAKMsU_3zrhmVWN7CSGhShhOMgOMZeniw9AOMAVgtao=,2022-08-18 18:20:11+00:00,gAAAAABj7UmLsads1RadOCQKOLYdwS8lH6Q50mrFHWtF8R_ahnzl5o52mbj_HIwbLdIYrhADNli9vUxeQe7Mx0dYd4kUiP9jhw==,gAAAAABj7UmLh_2n8BHuwpnLE-jSNijLt6lDoKKQ_1kqOAjgZfuAk0iepyl4jKOw_g9JD8e1AozdYtJu1XjMFasLBlFC7H2orQ==,gAAAAABj7UmLXSypJngHw6kiskxzhjSSDkn72t0lgINFYkwSvgFbXJFJxHG2i6h0WY_ehzrLgdRRnRw5KZOEciZHbbxCnSDf4zAlWCEalCd_KUgovXy9jLcJNjTFo9wUMhmt8-dSS1phFJuxXQJcSuJPLI_H_5t4tmYmZsfdSiYQ-h2uqzEgzc8=,2,1,116519514,2022-08-18 12:51:08,2022-08-18 15:51:08,742,0,3,2.994444444,1,2022-08-18 15:30:00,0.92787826,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'CarolDeToni', 'id': '4566967516'}]}",gAAAAABj7UmLfRb1FQDT7a42uYUuBeAdgkIKivx9qwDUsc504kSo-PgLqKkIFwk9SOVKgi751JyBp8IWK6SLkoBMNbBlHniZUiQjeVnRCfiEgk24mzmX8pA=,@CarolDeToni Porrada nessa canalha comuna,4566967516,gAAAAABj7UmK232vp8zWAH0zdPONbQmAHCko924c-Neadd11okrcVuKlPMVsWpi9lI50KIKQrSegqVNmpbRe36Zj4vnK3u9Rj7VS-oLGnmHYqnd7OaCaDOM=,2022-08-19 21:56:17+00:00,gAAAAABj7UmLnWO-UjfHCzifxUrBv7NWsv42mf5jgV_NH75aQQgTpbT_VmnmmjPFMriAtnj4xXm8XmPzBLlsblzVGMWcaHYZF5ytsONhoSfbmC9GBg8z4TI=,gAAAAABj7UmLGF9XdWqFqg0ggrcoQAoZrjN0qmqt5PS2w2fOfwCItQO0Y2GTsXfJSs_wlSIQbsacHVxDKbDGFOMNurg8ARCDaA==,gAAAAABj7UmLAk7V0NyfHECACOjmCbp6O8nCM-tL47Eib2dlpvDLixxmgRcAOZ7OToti-FD0PoSCNFgnyKj0W3uhBdPLtdqVxRwxGKw7rAOVfHjebGbNKstJ-7QJz6obtHI8VtEkXGwrXHRPDjWftISaBTcGSEjvbDe9M0VNI9AuDWncT9hkVT8=,1,1,4566967516,2022-08-19 18:54:28,2022-08-19 21:54:28,70,2,3,2.949444444,1,2022-08-19 21:30:00,0.95205307,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'WilliamJacob', 'id': '50313495'}]}",gAAAAABj7UmLHwKc8VTG3MXSFQg8dy48mFXf3lqsnCGmVWlr4Y7YOAN2N5m5ILnqIJMkPRbq6kl3PhE3g70MruNzAH-_N1yud4sG8hPrhNRGuCihyGB71J4=,@WilliamJacob A melhor de todas hahahaha,50313495,gAAAAABj7UmKBSO_WUxOrikx9gr1-OWeFJL66gjz7yij_ePZd5ynqBTpsnedgF6YB4esISE6Nce6ySq6uVgnyZ9PJPzVmeP08wTF9WSzA-Qbqbi1PxyvN-Q=,2022-08-16 22:01:13+00:00,gAAAAABj7UmLsJtQEoAUKJE1jSztxUvjyfoBj7LRmqn2Y49yLCIgeP-QYhrff8IVsPdSpHMBf618b6kA9cFb4WT7tdfh-a09Rw==,gAAAAABj7UmLCoklx9HY6ogmIiMt37dpd8L6dMn5fB3_--ukhmMk_OtXHAo6nQy_hkRENaEvqIHvkyxRlM4tZVVJ52BcRse3iA==,gAAAAABj7UmLLVb4Lxc2Qv-kKSx2nm-71jvQDGLwGDT_yHRo_JmIJZXWBblA7DjLss0M_7fRe00jVhHhyvtFHIKus_KvbmmLI7odUKM0CM_0rMG9EVsbyhR-eIMQNI_lSs4giSP8hCORvoKTJewn2hllV_JljkvzKI2CfZKAEj6B8T9yfCqa_yQ=,1,1,50313495,2022-08-16 18:47:55,2022-08-16 21:47:55,56,0,3,2.953888889,1,2022-08-16 21:30:00,0.016506141,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLZxPV8s59NWvfBqz5vurLDXF8W9UcYDutrFGR186-zikyM8XCjUtfz5vC9UFdqUToctWjIPhQWkDrAIQAPn-KuFLIQ8tiOYqHstlXoIZ47ds=,@joicehasselmann Cala tua boca porca de Troia,116519514,gAAAAABj7UmK75UrzPHhrALIRmTK5Pd2TYE5ja8kYTUhAWCqy1JABf_fEB6vsntjYRWU9afQabPBx3nenQw2gt5tpKba86Q3lYJEkp-6vNgMuPOgcZG9aAo=,2022-08-17 16:59:50+00:00,gAAAAABj7UmLZSHbTgpRrJEcIuNXTua82_Ly8H4F4277-LzEv3hSHsIrW6ypRlD2vYrsBoPlgQbbEa6Mbchm4yJWs4aozwA2vg==,gAAAAABj7UmLPbSCk70sXkyMHl6HDKekp2m_OpCM-BHFPpQuWz-4INV8k439Iq6H9AfFx33o62xOtZsdG151M27aV4G_Ce5BHQ==,gAAAAABj7UmL3suTOvjefFWgtFR3govPiP32KMUbOhdJdH5t9ez-mMv_X_90qdS-ovE1Td5cXxi1a_h78vhnTsn1Q-6_i8T1t51oi9UobhN3kWE1ZlPaeHseCYEtQuEQ2NGH3iKbdqA78N-ykDXNFCfmtMFdiZVproFuI0z1rasgwTwjS0zsJQU=,1,1,116519514,2022-08-17 12:30:20,2022-08-17 15:30:20,531,0,3,2.986944444,1,2022-08-17 15:30:00,0.9598482,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'AragaoMosart', 'id': '1135314682812801025'}]}",gAAAAABj7UmLvzNgTq-qpLh1rBCYbI5KkP2X-gEggBdNSHfkW7Y-oWWaHozMzYzUioG5qfpaGARysrzJ2pygTGwluuqI1YFWNEteb2_lEMpUxlzQ4vArn9w=,@AragaoMosart Tchutchucaaaaaaa,1.14E+18,gAAAAABj7UmKQnptHafVhb93brALSCwgEiOMQ6R5eHzOVVtc7g7BGvUgLsuuJWnlwIEC6230RMl2ACk5FTK-Drz9GMCXJEGF4PKNsG8H8039-eQY01ZpAhI=,2022-08-20 00:34:31+00:00,gAAAAABj7UmL6VcScbkb93GwZ4BKq2Xv0X2AY4mHNFED_SiPNU8l8--VdiaQI9uc5IjIiu08mWIA11DGeWVTbpRRIQicnDDK-g==,gAAAAABj7UmLkmPFH3maa_nqjKplld2Lj4yPbybHPTKD6Whwgtm7Z8oIAsNr78BaXKNdelZ-yiOJR6jMSxYKAkZPTSUTh0iOAg==,gAAAAABj7UmLC2m4apixlZSp5a35S-S1ST4fJdNDAmFbGM04QIJmNzoA-JQH0USqDCVBCzZ6iBR7LghWZNVMMg4xgae0Zd0vFSVoahPbocZ5e0RKjfcleZ1yV7rtZva4sMmeIv5Ps2FvIz5UsXZVS8WVP_xO0Gp0Xw==,1,1,1135314682812801025,2022-08-19 19:04:37,2022-08-19 22:04:37,86,12,3,2.865277778,1,2022-08-19 21:30:00,0.18360822,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLcjC8O5ndX4m61whokSvh89u5UHPul9YG2A9ql-ZN4kMQgyD05FEozI_395LbpNSHt0XNqX5kHfve8bfnyQbB2H1iQD2lA5WhSf5fF3wl2SI=,@joicehasselmann @jairbolsonaro Insignificância vc vai ver depois do dia 2 de outubro!!🇧🇷🇧🇷🇧🇷 https://t.co/bR5uGouB7I,116519514,gAAAAABj7UmKA2Yh-ueHLkHB3nMCJ4oOFtvRoESRI7vFMASfyCm0OZlxSCGUpbezfC41VtSbC06n1VKw-ANdFiYXSLlbKD9KlSZsSh_l5HnAHa3682zhd7Q=,2022-08-21 22:33:41+00:00,gAAAAABj7UmLd7kXOjBtVFM09-XO7IPsQ4TcjVWTbkgFgnhdwE7YsWlXgObeTBhCzvedfzif80A_bLsWB_hLV_F1xwhweGQJ_w==,gAAAAABj7UmLwpSgy6MZ-57Khm999AX9KPet3JoeomTVtoPMTDHb7sSHN7lZZ_XY0g1ol9_nEvTFp0924-K3iGOuYB_Ait3Myw==,gAAAAABj7UmLFKltDg6fDHHmHpjb9KHbc11RDbpWa4So5EkG0Y5_9x2pYi_mO9tYM-NFtX-WKtQThbrZOuQnI1lN0kHQUrIaB2AnDE_xkQNguCFqNs6izqqNpHIIpCIIjxLe4QqBAstalf5lp4-XbuFsvQGtix_LuA==,2,1,116519514,2022-08-21 18:40:21,2022-08-21 21:40:21,729,0,3,2.976944444,1,2022-08-21 21:30:00,0.053161066,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",gAAAAABj7UmLKcUyNRClsfWXT5uvzvlNctfWJzAKBAzYJVvl0jkIkbZ72R9XhTiQYBJFU2BONlPK651CErtXeg2EgscoLXs_m3STOWiRhqsNW19uQonOArg=,@rsallesmma Pau na moleira de esquerdista safado!,9.72E+17,gAAAAABj7UmKS_Vusm0RzAiD40v9rF94tAky0dX-LhdoK36IntORtbMMDMO0naoKlsWmnkdb4NtSFvaSgt_pRvvwwAOUgl2E6GD2PtJcKk7NTg1xR3mbqPs=,2022-08-22 00:25:16+00:00,gAAAAABj7UmLwnEORWJafh1j_COvmwSdhvbOt48OgYzaTwRwxK3vUMaFrEfCyP5sQkLSrrCkmjWwowmk9qohWkpjWmayUwzp3w==,gAAAAABj7UmLEpNT_hGie4dpnBP51OJvmPF32Kam4auxZv7eozYMl_Jmzav8PHF4Lcq-eg8QlMJ_9ScW75QwlBcH2zvPOZOttg==,gAAAAABj7UmL7bjP91N_e89NlTjVAajnlWrdCd0ztcnwD2peMU25ropdSDbXoO3zGtHT38Xzar8syEWirPIt_lja60-aQl-rk_DgD_RD-ItjMv4tZtuuYAaAYkJdnvZ0LdwlxW9wF6KaGPg333UhyBx5wp4dWWArT9LPmJ9WRPnyG00ZL--bQZw=,1,1,971822131024748545,2022-08-21 18:50:45,2022-08-21 21:50:45,501,0,3,2.950277778,1,2022-08-21 21:30:00,0.940978,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 9, 'username': 'deltanmd', 'id': '2296138146'}]}",gAAAAABj7UmL9A_sJFLJHI1Nci_4H0ipE0oru69_9MnV5b5_xuSUGxdj8wxFEseEPPTPEEglzIEdEI4joFA7OJx3Kji5sim41HNRh0qQeF8IKEYKqHOP9T0=,"@deltanmd Ué, mas a mídia tava repetindo que você tinha ficado inelegível

Fiquei confuso agora",2296138146,gAAAAABj7UmKL3n4HHhXjhOy_rF_adsv1GKJ90GsVgvQnlT3Kq_PKsWgdIqkUa7dA1TrVurff_CUEx7kZM2GNmZZBqrG__F6T3iqvi1c2FmHH_dH25kzUiw=,2022-08-16 20:37:18+00:00,gAAAAABj7UmL4DrpTRa4xOOuFK695cU4ztmr-cBiQKS2CuiADVcM7tt2FeyVOEkPJnbArvKR5huPXIo6TXulQtD0MfwP6ex1MhRzS-wAtH5Vzcwayymhzh8=,gAAAAABj7UmLvoprRqwg00YOljnbVm17k72Ec6luO3HFwFXrfK5Ei-6qRMSGpDWejwAB3I5UuPqhvvEroCIwWetuJ8V-Lnv59g==,gAAAAABj7UmLLDcnrpk3OkzNnR5-MDn_GGSOQt-y6yqSI_B-8oZ1x-Eofgwcfsv1VyWA-px9JAzfi50oF12jV99LcejjR-zS97VvynBnAftRlK9eSeMM5Uzy_pRsQx2V3ELxM1ivlf5KiuU_fMJqgqDR2ev1pRmR22QCLd-Yx4m2p_76guhCn3E=,1,1,2296138146,2022-08-16 15:30:37,2022-08-16 18:30:37,361,0,3,2.986388889,1,2022-08-16 18:30:00,0.0017809498,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'carteiroreaca', 'id': '2797010717'}, {'start': 15, 'end': 27, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmLHMNpTkiEOseG-NblaRTjr-Vc1eFgJmmFx76Wx8QUX3UC0VM-ED5t1x8GurYkgGJOGDU4FvPrWZWT0BUpaTgCiHloKr5-USVPZiITAZeoypU=,@carteiroreaca @BolsonaroSP Um sujeito que põe dentro do gabinete dele pessoas pagas para disparar mensagens em massa mentirosas. Dignidade passa longe.,2797010717,gAAAAABj7UmKeFjNyjkediME-D8Scn8U1TgTQ3DCIzYdBhBXr6nWy71Pg5Zw0h9QYpts6lBDA2573Tm1gqXklRZ17fAFUgE0PLiUs57HDLGsL3HZJ1Trf4o=,2022-08-18 06:13:02+00:00,gAAAAABj7UmLNz_OIk40Ss8fKSTSW1DqXvhBIbQBF5P6g8jvktn_uBrHwjMjYHc2HuSfBqNZxHZJVBGoJX4anzAgOq0V89PhxKeVP9XE3Fs92j8uIcBif0U2cgt75OQQeMx0-etp6Fxt,gAAAAABj7UmLyIRiXc1neLdqf-qkAMlSA8zYBrreh9iP_tu0zpFurGVXJHOXT4NZ4Rah54iYltrY7akYaJ9HksyqymjiToaVdA==,gAAAAABj7UmLe6rekBzK1T9C8_GKAwT1BFG5gy8w-Fn7zeeSXA0HCVAYfgXtIiVNNY2LJYppbBdl7HRztMLg81kZVvyKkeQG0ojx4RtamMM2qNsw0ozoJe3NB_y_blRTQnDvtzOtumGT2yg8ZMxwomHMPUxhKVnZnM3zcYDPtZJf0VAPf6aKQSo=,2,1,2797010717,2022-08-18 00:59:07,2022-08-18 03:59:07,11,1,3,2.879444444,1,2022-08-18 03:30:00,0.050235074,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
