id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,violento_A01,cand_objeto_A01,racista_A01,machista_A01,lgbtfobico_A01,violento_A02,cand_objeto_A02,racista_A02,machista_A02,lgbtfobico_A02,violento_A03,cand_objeto_A03,racista_A03,machista_A03,lgbtfobico_A03,violento_A13,cand_objeto_A13,racista_A13,machista_A13,lgbtfobico_A13,violento_A04,cand_objeto_A04,racista_A04,machista_A04,lgbtfobico_A04,violento_A05,cand_objeto_A05,racista_A05,machista_A05,lgbtfobico_A05,violento_A06,cand_objeto_A06,racista_A06,machista_A06,lgbtfobico_A06,violento_A07,cand_objeto_A07,racista_A07,machista_A07,lgbtfobico_A07,violento_A08,cand_objeto_A08,racista_A08,machista_A08,lgbtfobico_A08,violento_A09,cand_objeto_A09,racista_A09,machista_A09,lgbtfobico_A09,violento_A10,cand_objeto_A10,racista_A10,machista_A10,lgbtfobico_A10,violento_A11,cand_objeto_A11,racista_A11,machista_A11,lgbtfobico_A11,violento_A12,cand_objeto_A12,racista_A12,machista_A12,lgbtfobico_A12,violento_final,n_violento,cand_objeto_final,n_cand_objeto,racista_final,n_racista,machista_final,n_machista,lgbtfobico_final,n_lgbtfobico,controle,lgbts,mulheres,pessoas_negras,n_grupos,filename
gAAAAABj7o7TRYjvww2TmqaxGXlPngpX4UH6-_XXIRPIgmYKZPbcuOt8e6H2CX9zcUE4YT-lDNmLzpa7ET10OgtZWIPizIderYMXXL7g-UdzbOC3-3QO2so=,2022-08-17 15:05:31-03:00,@marceloramosam Lógico aí tá todes amigues,gAAAAABj7o7TVQbM3tc3ddKNIgQ2R5UR8qQQSrqRFC0c4O-dn5D7iU6BZPDM_dZINWFISkBHwq8cpnlCfXw3ff4boFynSqy7iJGAhx4JhRSRptoozqLWS146SVtVZwYOrusl35H93T4IDbBtZ2Zy8ZJWmdrbBcdzvM7HE_V7c-G6mCjitWjIvaU=,1,42228966,0.2205549,0.6320486708971383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TzIkkffWbu5YVf4LOw8cm3WzFZ9KcWY_bLxAeOiocON7JRzEKoGEtk9Jl8aLM7l1YG28TtvCyC19ElUYzJAqZ8iWlYrb_Nc19kasukLBxaLo=,2022-08-17 13:51:14-03:00,"@marceloramosam El padrinho gosta de ser paparicado, pixulé não sai de graça né.",gAAAAABj7o7TFiidzeKilcra-8vq8b57fya2uSbbCrqst9kbJAXmw9ky7LydzcFMj7nsDdXVQbp-Kc3ddTdIS6yvdYNStur5bvaGohUoeVEBPKDhQcSmJwXtsnt1PhUN4fwnmBpa8S-ZfGgRnCqPLywDDwG13uQw6Q==,1,42228966,0.21077271,0.9989995217884392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tpu3ZO7MnJ5JlC-eyQmdMOUevmvBdByYM33T4QH-NaB0je5NH_1-7ysPMQEa2tBKLFV7KAHi8ikCSC2LCcV9i94yu5K-M8toKnTCgLK7cuHk=,2022-08-17 14:30:35-03:00,"@CarolDeToni 2018 TEVE RECORDE DE ABSTENÇÃO.
2022 P/QUE O MAL PREVALEÇA, BASTA O BEM NÃO FAÇA NADA, COMO QUEREM, (GALERA DO VOTO NULO DO MBL, LULA, MILITANTES DA TETA ESTATAL E BOZONARO) P/DEIXAR O MAL PASSAR.

ISSO QUE BOLSONARO E LULA QUEREM.NÃO PODEMOS ACEITAR ISSO.
https://t.co/RyUsIhmZCY",gAAAAABj7o7TaJrZuW9N4TKsC0o_afnqiCB7EsMouFchJy706O6vSWeHjRUGtrMOtgjkMFLJAJ3fEG0KFm30ZoXg6yNt1D3chKZ38v3IDtIe-p_UXCy2eDeL1rmE0HVK3NEP35hONH44kXYJgl1KO05gExMLRiQFCw==,1,4566967516,0.026321258,0.9998909912203154,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tlk3VugK2IcKBqEeNUsYkiGBgDEg_2KkGOHTNDsaw7j2Uw7Phg0eJ68H65cGEID8jOdfVN3Dv9bMJ9UX2gcKgUF30pl4fi4DF9ISCO5WTpx0=,2022-08-17 13:23:52-03:00,@VaiPaolla @LulaOficial Para de usa droga. Vcs estão cada vez mais tapados e burros.,gAAAAABj7o7ThZ6f7ehQ8xDwDtLnghM1Wl2g8VZZgXv2WAa8ZNzU3lRCYOkc0VsfgpGj6cZZwR70Az_Rg_0VY3wRTbvAMlIt3kSe_1tkdx1N7o4E7cDWxyDdvG6Pr2tTkfjHYefLeMtjiagB9Zsz5Xo08xdZayCXfg==,1,51335024,0.38025343,0.9090169759525156,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,9,1.0,9,0.0,9,0.0,9,0.0,9,0,1,1,1,3,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TYYwlLm8yLyRcQtSo9zhQqga3XMFTvWbqeARkZn7B1aaK-uQGSi96ZLdBCWE4JjRz3MGzqlxeHYAHpcd1naUpKTkVzlfMDufYRS32mFe8SF8=,2022-08-17 16:00:22-03:00,"@leosiqueirabr HAHHAHA mete o moralismo aí no final manda um doc do brasil paralelo HAAHAHA você é muito otário, bolsonarista enrustido, olavista patético",gAAAAABj7o7T9eF6FwAFH1pQuLzydn_zqHUhdc5rrN82XgeauTUgbMzAf-6qVxNAlTWsrbOfcf57bLJhKHjRs77dCUhukRFcuWoWWRMCzBu2Qrz5YyfaO8An9Sx8cOeDtW_UAYFeqEugWwvGpAmS2rGPxKxvG1g8wiLbaMRyq8JbFYYRArkD4WI=,1,1056568434266439680,0.725835,0.9790350380050028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TlRMftdIJA_6I_QManLwPn5A7ulH6QnC4Wnq5LrkpFARDl8cn5t_j1aULCDj9QIJNOCvCTFd4bTJU0CDrjpikGcr8z9HHt_rC5mEpGrdCunc=,2022-08-17 17:28:17-03:00,"tem seborreia a calvície dele para na bunda ...🙄🙄e quer vir falar da nossa deusa rainha melhor de todas a mais bonita cheirosa carinhosa talentosa gostosa de fracasso,e por causa disso que eu deixe-o todos os fãs da ariana xingar ele.
@AriadnaArantes",gAAAAABj7o7TNoc8WVrlClXTP2CJCmhO3_TS1WaYPxDXcyglECr6_PPcI1mVMNl6ZURj-yRS_iu6tNVFwk7js_trbg_af4N7ptiWCQiuo0tmFPm9zQ6ipemcuqVxQOy0AlEqNFu5guZ0IZZiVReiswnx6P_uXyPWmg==,0,137942699,0.71667093,0.5074725975311463,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0,1,1,1,3,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TR_kyu9XsFtdYdlnq8R7BdaNRzAO3utRjYsoR8IIQUVZ1X4R9yCU1lkz5Jdj3iTHR67yHSdmWaQhrXSXXcgwyUG2fjTpzXFH9jleSw69zpJ8=,2022-08-17 18:25:08-03:00,@luceliaoficial @LulaOficial Sai fora coisa louca 😂😂 ridícula ela não fala ela grita..🐄🐄🐄🐄,gAAAAABj7o7T7mN85V2g5mFvX7xSTRLZORjdglmYKEdOyvMQQPul_My6la5omuLRpfJ1_bYVljCiBcyBuc_fheUvcH_xe1EVtaP4KhIL9KLjwC9GO_8fEWab6_UKSkz5rTeQrzdau09HiqsMXGy-VJiYPBDRYDNYxWQO08JvijH4XQJ6umsm4LU=,1,301834723,0.64689994,0.9992905924779444,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TVgiJhF-aAgRp96qJIDvfqfk1fKcwqZl49hHzE37r3313aI_Cz54T8No6IZ4aaM-CTbekS4tNUkkBnF7qoovQWJlrepMiSVbFIfHrO5kcNtM=,2022-08-17 17:16:29-03:00,"Minha mana é grandiosa. Votem @renatasouzario 50.007
Se você não conhece já venha conhecer, a preta é braba, ela é a voz da favela, da comunidade LGBTQIA+, é feminista, e está cada vez mais forte.
Estamos juntos merma 💞 https://t.co/4Aois157ht",gAAAAABj7o7TZGzsjg8RGk13KO8GqI2OfA7-ys6cIWS_19RCo2ZFavYZZTHNL6go29wBlvIUDOiXeJvscUhrZP9w-TPYTQ-gJyUVqiJ_-zCvVwCGl-Rrx-vaXfRUtytEjKb2VbStBmvSMsplZ_Jkw8ZqsfNAAVhWXg==,0,44195955,0.19370468,0.9999977539578636,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TQLD73lV1sjUmfXVBJ88v3eZWV6rzL1jnEciSFRxcW33tKb3eigDbT4GEFgsEznyRO0E8y8b6j7CiA6-PQ0L3ZQWLTzKAOdTEJ0sAxtFQxFA=,2022-08-17 21:44:03-03:00,"@GMonteiroRJ O cara bem mais velho comer a novinha de 15 tá de boa,queria ver se fosse a filha de vocês aí defendendo esse FDP procurem o vídeo bando de safado pra ver como ele tratar uma adolescente!!",gAAAAABj7o7TTnwp9bKa934pQX53dCgYaBF4__WQCJKngXddSiUj2Rkm4F0laYeY3eQMD6rC0Br-XZ9p2eaFjuwS-wA_ndDnRCwmuhQShkT9-KGE1s9_p1eLNRRAV27VxY2P4BlQf-JhGwo3AcCNgNsrVIvAcNP7bw==,1,1073226183461011456,0.9598177,0.999999998165663,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNIZcfDEzWVelpmykYP-Ayzr_SF8tHuUfeRY2vzB7ay4aWHq0DM9HLsCM01DUrNtOiVMVdz7Y4TDiJGMOi6iOFC0VDgW_Yv2KLH81uh8urJ0=,2022-08-17 21:13:23-03:00,@GMonteiroRJ VAI SE FODER GABRIEL VAI PASSAR PORRA NO CABELO DOS SEUS AMIFOS,gAAAAABj7o7T3sp8JOj5cs_CI0x0EQU4vWWCYAq32HE70CmXYlRo8ffGR84G2Zghnt3FKcu1B7avVRyzhvr8dyvvIoh20aKoHIGmDbtxAMkSSf9jUqApUtENyjPVS9oK0pHqSgT2We4rZ2-JvnJ_c8CJVbOVY543qg==,1,1073226183461011456,0.3683142,0.9884159465093032,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TGGtDJpdXYNG0qNEKbn_b6egEdKPJiEcrUeF3fklj43H-TjprA-jyxaSaVcw-oI7HuBWVqQtLCt-UnhBx6tMlX8RorEjdSXeiMiNkhrzd8xw=,2022-08-17 19:33:03-03:00,"@GMonteiroRJ Aí pedófilo, Maníaco de adolescente uma sugestão pra ti,mas espero q seja cassado e preso. Isso aqui q é Mulher safado 48 anos linda!! https://t.co/9UBbFp2bU6",gAAAAABj7o7T4IFU_edWZywGrZjB5c1iBEQW30cAf_0dWtJSlcP6AZ0l5Ywc7AUUrT6OyruBQXp1e3J0RHF53JNaonTxbVJJRKX80rIwOB3oj__H28TkbNe-VJHAyVl__8xIR3QPa1vNLa9njN9gkZKUj1aJ5XGpBw==,1,1073226183461011456,0.6188642,0.956225124255749,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T0wgUUWwOFx0fbu61s6NSe-vovuqb3p8jV_yxNrQoGMqNslkFwVudgt8YKR02S2oTpmS6zfGRIDzF7zlKRrfeEw1Z8kYyIsS1m6FZ44FVbg4=,2022-08-17 19:11:02-03:00,"@GMonteiroRJ O que deve ter de marmanjo que pesquisa ""novinha"" no xvideos e tá tacando pedra não devem ser poucos não heim kkkkk",gAAAAABj7o7T04q9xFK-r_2vUUwwngBdK4WGFXDbI7vP10ASTVIW2Bf-hvYWsPNIB03z8qD4cnUFL2tJqUc0YBts62RP0sG9iECgBE4LC1cW2UtSBmnIt2R_ZOLx5awjtR2pPMadKXs4FIt4mUPo88iYYYRicZy5-w==,1,1073226183461011456,0.73623544,0.9998479165190504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tb8w4zkeLSSYWF2WNmaceKvdGrOblXNZcxgdTylgGi2woLzrNK5k0svGphQqyJB72klC8px6VnZ6pUpOU6McBpc7B3hYT2RCKzsYRyhLCsS4=,2022-08-17 20:52:09-03:00,"@ReVillela1 verdade e meu sonho ainda é vê-lo na cadeia,velho safado e bêbado!",gAAAAABj7o7Trq5Ya9QdbwCTeTqjBtntL09S9nmIQOhpihsOMgkXc27GCMK9_1txKa1p7-y0H1RdMxXJO9zxyLecSCu4-wBFHdhyn0L2xFlQjAsJjih6y3s38tq-1FGPKbHUxR4Gc2hJvsn0CaABTUOIyMJCkZYXpx1WH0x6ympjRcsfxT2dp3c=,1,1401751190317195266,0.7164937,0.983417911130284,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tg_iiSgDC4uY7RQb1SvuyYGxMxEUWa4-KERfi28yRXQ4A0-Y92KrKsJ-tse8ccdtaS-NQkPsBavxfD-mlA8Zw6MHnh1kOrELKvbZLPq7P8Vc=,2022-08-17 19:13:42-03:00,@FabioOstermann Vai pro soção awards domingo,gAAAAABj7o7T4TC4__XjvlrwAHZy95gLWAFjYImFGy4B19um6kzYFUMy-LR-tDVIEWDeyk8k5uKtYdf5akcrPI6pvVoudbu3TEdoMNr5NqZ2HihJy-x2LVs0pcLsLBPF6krv7829JHXudiHJTEfeQYbEd6Y6VJbqpve_z2RglbhDX_1jd03K0QQ=,1,54411512,0.24797602,0.9837010167225748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,0,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TUHVAkstT21RnlmTdo22BsMBlHyAs2OIJJH4B88HSbMUoOwPZM-WiilWPhct2dpbn8_xgHZZ3L-pjQCd09i8p2X63cRqdDUDDn2szerAfGfQ=,2022-08-17 21:11:40-03:00,@SomosTocantins Preparado pra ouvir esse negócio até abusar kkkkkk,gAAAAABj7o7THSt2DRVFFM2IMC1JJ_7J12tuR-74etKzoE8he-XMsAkE3gP41CzZ4dyqAzp19rVgxRCoxCiGSM4uGM2fe5KtezntKai5qBWHhPwjqZltzCqMo9aGc3nbYwTo49zfcjAnoYNgFXLLfn_2EvQWnEZIfw==,1,963106687497527297,0.17998716,0.9495329146609894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TQs0HeIf-QNEvkF9CV5ZFk0jUcS-FgtYAJ5A_mAK5EanVWxPmMSROp657o7bQWxTH3N1fPns4pSsmAzdwM0mdWn8wVITtmQ7NNHOysI3w7fs=,2022-08-17 20:31:08-03:00,@SomosTocantins KKKKKKKKKKKKKKKKKKKKKKKKKKK GENIALLLL,gAAAAABj7o7TbZPu8hYnQqHw0oLhfpkdNeX2ewZCEPZUdMoyDw6gC6BH4aXkermprVgcb4mxx3-tM_HvaDep8_XbJAR6qgDO-omKMbgDhdZCVso4aTR5qWQlQDm3gysHJqf7gRvCLl_Besag5zBRScT0FJJRW_niIg==,1,963106687497527297,0.2124133,0.5,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TTipsbNNw7KdDs4xWAQDW8L9XVS2_UQeA97y3eaFGdiyeT8vHsgEl-xSejbc3YRejk6jMRFStPMeceVx_7aIYE5MeKGNXtkJGGqyXWRwabxc=,2022-08-18 00:26:58-03:00,@soutamires_sp @Podpah CHAMA ELAAAAAA,gAAAAABj7o7TWeQroRLqJ-Wpv1uaXi2PuHGhnVcppV6vblCZ6RMLsZu_1OdetstLAihydY0Ius2GVmVXp6yKl2GB3ae_PrYUPV9iQ-b22LRQHGA5ou7m838VIm0xCeXEQqvHxB51AN8EeDUYWR3NePHcTvkfWr-nhnZTb7tNLqHQxAWQS7W0Icc=,1,99779295,0.21604054,0.1770609696423451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TnYSQzyFQaNU__hSrvU8W1GmN003-lo52jckkY286SJkkrkLKZSAJhlvDi9V82gB69RZxSdtYMaa6RLJMwvs422IzcxB02ejYw04-KD3oW7o=,2022-08-18 04:22:22-03:00,@fernandapsol Barraqueira escandalosa esclerosada inutil https://t.co/QJuEjZCefd,gAAAAABj7o7TRjmcz4yPBS3d2fQi3d9a1lCmbXXVKO_4hP-fA6kqL9bf2qVkGAAO3bI1kTnm4rQNwyNqq4IlO0Ojxgst8LJzUifa7UlbtoC7WBAEGHKV3_aYrhEshfQs3jiSg6j_3peyAsWpPtCFZRK9wdJImOrk9zCRoiqtbS4izSZ_ErebWO0=,1,57044549,0.6316464,0.9991744273129564,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMKi3inPjzJfX3mRDtUuPMeUYOCV9aRqUlQuf2gKX9ShfhuRzXwU7jD8eIZYR6eNqnrHYif80QYvPhon_nE-n_yXdg3fSXHHjBusfx54bBFk=,2022-08-18 08:53:01-03:00,"@matheuspggomes Bolsonaristas são estúpidos e burros por natureza. Lula será eleito. Bolsonazi vai pra cadeia pagar pelos crimes cometidos. E os bolsominios,  cambada estúpida e naturalmente burra, voltarão para os esgotos fedorentos de onde saíram. Vai um chororô só.",gAAAAABj7o7Tba2-DooJIgvVbv5bHbUSAXOp846QZ4hNDuWJsEhe1vBhz1p460j1hHbbCk4CrjVbcnqFBB5KLm0KtjhZW4bDSsYhU57u6lvkHdag54W6gVNv8FcZD1Q5cO7a1lZThm6oy8tRQhifWoUNwlIeS_b9o_2Qdq_Eg0vilLrtBwqwaug=,1,1083017623837777921,0.6342546,0.999999263004513,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMBRYpQLaLq3FtxW_0XbyFgwaFnsx860k2wFhcrq2_vqFZV15gnaevauwuC8o6Xz-2WnbO5ZeZ8HzCzq_uvdZ5_rjsPLellR5Hdad3snE6kA=,2022-08-18 08:10:52-03:00,@guimaraes13PT Vai de cueca?,gAAAAABj7o7TnPqIzyT4XnkIIM1eY_QnZ91VyOfBf_l8mcKqr7GR9zDcWl6OoAT5QDhw7A-8TW1BMv33vAT9MsMgBLkahqpj7NKIZj6bb-Ae64aQkp5yY7WHptD3JQzmf9MesBax7Qek1Oc7fdgjldKLPWsVcqa_lQ==,1,49696756,0.4889272,0.8443885501814149,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TKEWO-rtBI0DQwiOZJMLC1Mmz4pQorwIcZE7cq3QHabnw0tWbhZjSCAOg-nZ3Sdx1zEYaJtJJOkwlSbsf2p9XotYFE9Mi0ojUzBS7IY5-CDE=,2022-08-18 07:27:57-03:00,@guimaraes13PT Já comprou uma cueca maior ??????? Bando de ladrões,gAAAAABj7o7T4YNyVap3NqMlePoEIbWtBPvfNlgt2S6fY5N9oHYzHFptada006ACJy42IbPo3_88FhAikHPJcIRzcf__UQRlLfLl0CfbB_-3p_1VGlLGBzMZU3aF1aKNB45RBktBWIrtFzS2SJgDus1JVvB-_g6JVTxyBceAIkQO1V2VIz0HvrE=,1,49696756,0.5018171,0.1257944651676123,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T-nZpMSTz053oFykVpa4QQIqMz1BjjddQ2kVJcwCsCJLl9hzqtr_LFOuIDryBfQTTY15mQJum_YQCAu-TjO5cHhUBXY2ndTlyAyKDZyF2Ghw=,2022-08-18 12:30:32-03:00,"@GMonteiroRJ @eu_davidbraga Gravar pornografia infantil é crime sim, seu marginal sem vergonha, e ainda está cometendo outro, ao fazer apologia à pedofilia, alô @mp_rj, @MPF_PGR @PCERJ https://t.co/09GpeYeDwo",gAAAAABj7o7TxF8_3Nq-v6gGo6kenS2bKwPvZS4LQ4Q2uQW6rw19pjVI0_A9C5B-5znyVQC3_fWXPmM-_ovNrpZMljQ-6mrC6XiZYl7mVG88Ovm8LMc5j0M4X8p16Mm_86DLXSccQudRzBfX-80QYa_tvqOjGhp-zQ==,1,1073226183461011456,0.27190256,0.9999934130204992,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TXFLtBwAZNs8T_sj1CRGtV7tMp8A_7d36wi2oAvgEAkBwNpdWGdKxzcE4mX7a2Tc7jM27yzFDQAooGVW0IT5YWb3lNEaJ28iJUVPp3UyIce8=,2022-08-18 12:13:09-03:00,@GMonteiroRJ vagabundo imundo,gAAAAABj7o7Tciy3RpU4pOtpILGo91dH_Ovkkgbb_9R82ohpuSCMJScgrWLzCLaIVEjqW81hyi6nFGc8IwILx7aJsZvCRnQU1FvUKSssZTZms1nNbeLdHL4pc-FNm68cN0G94ur2d9YD4kIqF9WrsOAVKRY6WIURrL3u4wC4i7m-HPEjFr0wsfo=,1,1073226183461011456,0.9427278,0.9765137766769896,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
