id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,filename
gAAAAABj7UmKAXhZvABq6YJ2LZeZEXcteNCZHDXBnmNPRguYyhm6QcDEa3srxSCxmQNv__XvoFrw6dP8GidtxfH4AMJbRWioEx3hqexwBwJq1rWJ2JYZEAY=,2022-08-15 20:31:52+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",gAAAAABj7UmKYiY2zleMqT1FNsMintDROrw8WAlgDBjbMN0yadVB4xh_uVANAdObSkIErgx_Keeusk-RG5lsE_wmLlpRlsRqEA==,"@WilliamJacob Discorra mais sobre esse ""passado que ajudou a gerar o presente"". Vou adorar ouvir e rebater, se for o caso. Frase feita não faz política, e há muito em jogo neste momento do país.",50313495,gAAAAABj7UmKyraVt0hfKxqEjbhrmL0xsbXvVxgENl5wcbbVD3BkhBFJx2MuNstsN5F_9d60cEiGMUQd00i2OUMdRnTrgbuGow==,gAAAAABj7UmKAO07C18mjgDLLcPGVS02B4-w3TYgDdinCDtszetRBYKhgAvvh-0IHOk3k5X1xbg24ynRP4SOPeiT-IJQ56Lg-Q==,gAAAAABj7UmKhuVUzdqfcQd8bYINls53TC1hRGFQhha7zbsbheSU6_3N3xcUA-38oWhvfWm7XliObefTXE2G5k5o0P4IBkTn-oqBsm6qKyM07kVm-xbZMxmjFxpqwZyvl5tObTNrnhvqTcPinsZEF0kD9GaR5ap-uur7ZsAge9eviFX-n9IplIg=,1,1,50313495,2022-08-15 15:06:10,2022-08-15 21:06:10,30,0,6,5.455833333,1,0.0017459948,2022-08-15 21:00:00,0,0.006246269506,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKKCQb4EZ3TPZw1A7R0Seh4xxFTS7hJMSjhiDIq7K4xcM8DLI6w2dvhu0u2Lhbjge7_jOvX_Allq_TH76JWb9jlDue9WOKSwy5VE-xKDD4Z_s=,2022-08-15 20:14:36+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",gAAAAABj7UmK3pahR60iLfhoi-THOrppCJDLdzQkacZAD4zqbdAYUY6UOw10xZfuiCBNPCkugy60320339wYIKAV62aMmWzWFMjaDSHwnIeZAS1PIiCy0Bc=,"@joicehasselmann Então quer dizer que, do nada, 4% resolveu votar no Luladrao. É muita falta de vergonha na cara mesmo. Joice, uma dica pra você: quem ainda está lendo suas asneiras somos nós da direita,  a quem você não consegue influenciar. É mais por pena mesmo. Tente não mentir tanto. Bye bye",116519514,gAAAAABj7UmKP8qxUKva7J_2sm2PZKGV4J3V6vEkBCCUX9sL_B9iuM1rXF0G0-tNpcPCzbjOnuy8fDOJcnzRyxnxue_ffpkeH-VThkfLogy_6cHCD2_U5ss=,gAAAAABj7UmKSjCjE47hSKsa_UdojkaYVjkATaB_p8Ik9WLj-2GwQC35vaOqvPH6H_yzPwq_uDJTkEkQpC9rUimbby_XZKNmdg==,gAAAAABj7UmKXikaQgq7Rq9zSmIMwj7eblwCuydD3O0RiNneKRF34jiJLYb_ozs7C1L9yI24amZmfGiGhk8F5_4e5edncWt5eA2n1O-T_1mdOTyQljfhJB2b4oCXBBG-ljIbDV459UHpZphb6b2zN_R5Lm1K2v23zLpyYeInThQh2G5AWJ90CdI=,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.04944669,,0,0.006255229259,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKSRbECPArvm4rGHeVCZZpLcDoAF9la_-utF0vgKioM1fSrGe4LMPoA0E_dJHICTVPJ5kr1ltkHUzRt6sNVfZtVlYjCerCC0rnkp-NjtsXvNs=,2022-08-15 06:21:17+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmK9GfGTr0roxAb8AhEIlmpqLv2qw7xiPA_e7svBGto446mIeqVYGG7UEgwWg2WWxLphSdD_3JFfDXNePnJKKiEg3WqhPzZj0uC2w0oUXHQk_k=,@IvanValente E o mais corruPTo? Dica: tem 9 dedos,112498734,gAAAAABj7UmKZLYensyMcxbRNkd7p5uNQHb8GFx2XUypFKqDrtRDixtgnBWL8g77lC3bx3c7fwiU8dDTnICFjrkbRzyFCIHb5Q==,gAAAAABj7UmK1DDmCXeCu3OL_BA1QDMH9WMcQ_-NUpKTj_rIZNsfFlZF8mxXhgIwLgonsLFAJTZpADzO8o3_VZvPSqH3WCzh7g==,gAAAAABj7UmKd--pX54cjdxkUpSmKZMl0q0lw8Bgn9qon3HQolwizah1J2PE2OTU5wayJPYp4hE5P061roz19ln6RNNvZbDBwHzhrMFdgrcxrkKr_Aa47GcRqVt7oA30nhjAk75uwVx3ofVGUVCqFXXqWr4jmaZndcVJ_LLEeLo3bKKYOK6gTl8=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.102572985,,0,0.006258528601,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKBX2lzxe6tkO7GSRoH8ayjp_RDF78HlW2-kVeazlBBICSJ6OUnNcYNGnJVoIpkfwZn7n7W9WfiMe_lQAkAElxwW8Vpgk1Aqvv_-OhvPYpotE=,2022-08-14 19:42:03+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'CarolDeToni', 'id': '4566967516'}]}",gAAAAABj7UmKMAFk5SUtDMyNwAduXWx7hzDtZGiMcRJ8s24MH0vjf0HH-laEO0sFvTmS16S_8R0yXQTrosNaCfqUPpLl5ad799XmoQnSQkxx42kYx0lLyYg=,"@IvanValente Vovô vai cuidar do netinho,a sua narrativa só tem sucesso na família.",112498734,gAAAAABj7UmK1bOxdC-cW8IO8B40bHMN-ZKZMsWWAPCnlFGwMEGvoMjUlx7hwS66Vj9i6xTbdZlw2j6aWezwFexpd6Nfia15KQ==,gAAAAABj7UmK-mjHSWcWIbIIK6CgPLNc9QOwGXaE5nYphqfZW9xZvifJVaVOIuFdv0R0X8KsMbWQv53iYIw4VECd6iEmnTGTSQ==,gAAAAABj7UmKaaCreB6V2Dk3DTAhfFpu-qrEYv_S-6lvW4VaTh5SWKJG9WDE6jBYldkc-uGX27dhYU-oODXuLQNcKQ6V73PCzb18uwFxc-lSUuLHgEBoXRQsCISuo6LvTMpkSe-ZTHgXRqLRw-HnSzaH5KNiLfJaB2Rdeg5zS0rr8uqOEvliENs=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.034689385,,0,0.006399319809,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK9glR9X_5WYYp2p2889986Jq79D0vsP9S_2pU00PIxFwUu6gPpGIDWJ1HAW5tzSoisKZp_OrE5RYzj8oRX2_21cWVxTuk62VzsbEn1hPER9M=,2022-08-14 23:05:20+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmK2AbXe7_duE01zXZSOv5K84q8spL5MvBHA4s4FanXw1evGxLzx7tYiEKbZuekhj0TL1WRYWBY_tn_xc2Fz5hbqKBUq9BC-X9051FLyxNEe7c=,"@andreporci @BolsonaroSP Pode me ajudar, ao menos compartilhando?
Desde já, agradeço!
https://t.co/9nspZj9JuW",67183252,gAAAAABj7UmK9waKhE0k1UX7Kdus2IFg5mDiKDZfO4FOvde7z5gwbS3p73cx0ECq3owCow_TVH4lf5kFRTv4JJGeekw8b0xz6iWCEEts1rTv4pJpVFPmvwA=,gAAAAABj7UmKVwsFUBODATwEqPJ-Q44Y5sTh87zCtHc6DCWuXuzeqnP5ORu5e2HcKIwUe8Ipj0i7wvPcuxzHkLU-h6vS85Nc-w==,gAAAAABj7UmKFeMdQv1u2D49-7E7bLnXcxzqzbJEhvEhZMzg_npoFnM67hoNRQrpzDVk0adUQrB6RxXbvupYc3E-B40mGU0E4rmCZLK_RusYlLne1yw508Y20PXOmft5VF7I57mt9SoX70-U9hX2YtkeFOYzlkK4FQ==,2,1,67183252,2022-08-14 15:16:35,2022-08-14 21:16:35,246,0,6,5.898888889,1,0.00062401104,,0,0.006492163262,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKiZs4jpQcQTwbJRyxLPczuGQlRiY1a7__IeOnTrbLk2YiaZTIx-WYvAaZqxGR0jDEIVtEu8YklA4y5booPoNezwhigNdsF4tjBLQTNhlRjPc=,2022-08-14 20:41:53+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",gAAAAABj7UmKRKAKYMMhEKfaf2Uveh_ckdVggaDiP38VGGbuSP0UGVR1ez2zTmhLetwEsl9wNW3OlBpevt1c-aU3_WPqdbKVDlcUzMqWyMRsBwd1c-QuRfY=,@CarlosZarattini L .. de Ladrão,45473463,gAAAAABj7UmK7ttXEo08Mghv_AnV__B0n0AGcGzRyfgFcsZsSvHfjhvN-J7X4XQF9F6QKCF3rTAkK9AWreu8XVmKXDyX11lna13tThZ_1CQEpXkf9aTR2p0=,gAAAAABj7UmKJw7uxPA_JROLoTkNJewj_hjz8ISyCvaff9YcmUuno5-Dx4uGMEsE-cT0J21oDOiR34qfAICVkqn4pI7AFHIP5g==,gAAAAABj7UmKdxADi2yMTpOeBMCjhc7tny8XTLYyEz23ZWqEIeQ_ElEy_9Mo1zSbKsfunPOWST2LJrCY7XgY4ss9Fd3xuunpwXgd6zc5KBR0tkhvLjiqhCpZG1pGP4wm3lqzBfsm0_RpWodXy0Mwzx0zrhHXxyhK4udGOAQXcW6O7_o4QhNZGjY=,1,1,45473463,2022-08-15 09:07:01,2022-08-15 15:07:01,177,0,6,5.961944444,1,0.090913735,,0,0.006596359696,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKL1wmZcRDwKPbOQV5-r48gSsI9McFPCKSgG9-un6K3uAgxAGrgsLkZstWwME97bpsyij6jB3Tn8TjI4oRfMoOgdFPgDeRjsIhuan_Wo3iTWQ=,2022-08-15 03:26:14+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 29, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmKxr3hdxcDC_8Q9-b123u-gaFu1OE2irhknl6msxSZXNRYoGah4X3CUySyUQKyMi7iNMeihDoriaWuJTnG73v8uVZ0Tft6etcpdlg7Hdlfv4c=,@BolsonaroSP Eu lembro do Esquadrão Winspector,74756085,gAAAAABj7UmKJOcYSEo5oEyJTMGAs7nmvsPyXjMKhjERgipCtK9OnjVoQIGePiyU3nsrlHhYwp1ihcsLDEoKzIpr7N63yIQMdMmFtoVtTCENQzJFJqKERvw=,gAAAAABj7UmKkHLkmF4eYqxKN7R3aV5DCMWcTno7C3dowhjd2lfRVeTL15iRehOC0oPGRT2XZp406riETkCs1e0XCnRMxwaU9Q==,gAAAAABj7UmKUFWPSAj1wu6rRNWLjNgAPiuLSsDpkmL9m4O9zmlyBy4mILx6IcbXUUNxe_Sk7GaUyNRInJ_D2wnAJ72jd1lqVj4UvNBOckBMU5CAZxetcdJEoYYNdLbn2amTTIdLMZ_4xru3Jp2uloDveMkUoO7yGqWs36TDuM7S2oEBgiRtix4=,1,1,74756085,2022-08-14 15:09:44,2022-08-14 21:09:44,843,25,6,4.066944444,1.475309064,0.03407309,,0,0.00662898033,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKvWpGssHe1-hzntyvuE-SLYD9no2aJHY3p9TT4FKXRhL1AuDQp7X5g60ltus98ikEmrBPkJtUQLS_caXKX6t_Dcoo-L6K4xpDOl7m6hBJC_4=,2022-08-15 15:27:34+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmKmfb9aJJTWheb7naX2Csiyp3UX1RcNjKrmtDcXq1FffUjRb__kIKH-WlnT1iVa1N9Zy11aMYcFY5zFxI4LDrMwEnOvGVZdD7qYUVFMc9W-vs=,@IvanValente Você é MACHISTA! Machos ESCROTOS se comportam assim!!,112498734,gAAAAABj7UmK3vbMhTlZu4lKNPmx-fTo6qj8PoggS1FLbz-CCNlqglxj2JwjnRP0uH81869tMiqKS2MbOc-Wpr0UH_owQuev2o6oawfCrnAL4JbA4CYSxzI=,gAAAAABj7UmKTHUO9T2-YnOzCvDUEAfo2yrI3xrGSxT1L6OAtQj9DZvZssfQQ3LupUE-J0S5Qvzcu5caDFMl2Ur7zHJkm79I0A==,gAAAAABj7UmKWtGirJcWJ3QlONKVAH5Wn6Sg4WlZPCPyjgXvnqWURfQ8Z_pFms8vYHa0Pngz4d6CTtwBwgKVyTmaT_9EqWG3IcLew6wkyuLIoY2ITwekkip3eHEeIATVgOlvuhtQTrhBOLtC9aBwtaqVsWdMUF0OMg==,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.76798165,,0,0.006664212224,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKYdxs-r-4FjfQIZXF8VS78AZugxdhTLGRrd8kU1Fk7lAUwpDpk7SVwO0cpqoxzrI6LXymjnBVtlAPH0IJByZ01nZIsm5pE9b-47hcYkNqbSg=,2022-08-15 11:11:46+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'DaianeMels', 'id': '1371853317844914189'}]}",gAAAAABj7UmKouloyXf_kh-hqbt_IPdCoiSFYF5K8eQB1GmOP7CqduMGCwBK7ItooQdW6hhuruMYKqxTM_W9kLjNtDBrUv2oogOzP49LIGw4f849ds3Z7yY=,@IvanValente Sai fora PT corrupto ! #PTNuncaMais  #PTRoubouOBrasil,112498734,gAAAAABj7UmK_TQdw4pnhIuG3wJ5FDMHUxdSP5N7GBSrbMpWpEGHfrLM_xdG1dCpRMo0SzVBacyI6UlC-F4osLGLfCVyWI248u8xHS19OpPs2ZPZ5DeNupAmq0kieeo0iMFgCKOg10Iw,gAAAAABj7UmKSgkwLUHTOROA12hR4YTk_ZmbelcbW4MUk34kdp0cK1djQVw_y6kUXyxsa1zXmpKwmD2Gm1iniaqRTIQ0GsGK1w==,gAAAAABj7UmKUb_g2-FY3l1eubnYclOIhYrAhiUNZsajiAugw6EKO54RmL7hjV0TROmwaLneHjmtZBfGUY0JXhnoSrT7NcSUbmKojuuJomfDZ46JXPftXexjqEZiCZIXJmivTh5kniVOLykvBwE7U_qdW29R1e38BA==,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.0043339785,,0,0.006703737589,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKL3fIilixQQSfN6XFFuj2kni04H_mkMth38zFDSzeoWyfeVU-0W-iN_HmdIihmMUoHLEmLH0w1AsteO9O-imLi88ueAciWv8G7iCFKP0e64o=,2022-08-15 18:16:02+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmKCBS6ansfQMw2JWFLbW8R6JjXyEQSuzljNPs51Cr-x6yaiDeVYdOApD61-cAnEjtUXEXythwHg1MVPOwvMbG_Pun4XICnd-xi9Z70g8U5wP8=,"@IvanValente gente........completamente destemperada, não ? meio histérica.......para o meu gosto! #vaipracasaquerida!",112498734,gAAAAABj7UmKtWSM4sPLRqoF4J92TA-jFv2qUeLWVgF5BlWMGXJszor6Ty6671W3ZRSWo-krS-wH9fzoFOWBQ74Xc4cSp-NZ3g==,gAAAAABj7UmKJT1aXf9TwH9cwzEtiHOO-98eauoObywG27vMAizJ8OpsYsF1Ij7YNwp66PVLn1Vz3RC64s3fCxq_0lCQSee31g==,gAAAAABj7UmKUiNchEC63P0Xzmns_xHMF2O-ODpBxnyyKV36WmPalM7MQvpzmyiskRkTDnaO-ozZlDr_Si1SBbTGC85F0-H1lQmmB7u-M5_mrtqc5Oia-CJg_74gvLCH2gRmPNCiA84W2w1mcFvA42eFOubEuyxvqg==,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.0628585,2022-08-15 21:00:00,1,0.006982111364,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKdN6h5X9nvSbRJx4la3XRiN--9q5HkGtZTaTK-EF-wiv7FvXKZSPxfkl3YejBOxD5xC69v57wn99xdNLAMf32d-KcDSwN8EIBsbVwPBT108M=,2022-08-15 03:22:09+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 27, 'username': 'Glauber_Braga', 'id': '65720380'}]}",gAAAAABj7UmKWHim4Fv4bPS67B9BgD_6AxIjuYwFZoQSDQCeNCnek3LKMGzcMZJlPHkAu1cDGwMsiXe0GtJ_JDPGDYfYpbJlruDYbWL580UDaR8S800Czek=,@CamargoDireita Kkkkkk,1.49E+18,gAAAAABj7UmKADM71pJKyQ8_iSRQGR47lrs4xX0KmSYl3TgMPXuIeoMo3WGUVSAdCkIUwjyi1Q5TlKvVJEAh1HMqYdPSCBqiKBfY7t0ikqw7RvQVmip89Vk=,gAAAAABj7UmKLtvIhCH5bTQNilaoC8_AJL0IhXdIefexylYxxoxnnIn5BXwXid9k6eZeguUZNLBEw3EqCxn1_EwTTiB6YjxSKA==,gAAAAABj7UmK4Jt1XMmLzUdiDqRIcpuwI6FxfObMjI6bCnWBazT5ctAzipO_wL-iSzygVCE-qk083HpFMYcDAbrcri226nuee_2ak0FpZwrV_Lk95tiOeKfNek9zSFfBCStYXTPo8Gjnc0Hpr6QwGkv7mz_5dMIq1g==,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1,0.1801676,,0,0.007002666885,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKcxzWdCtkxBSDCzMxuUraBZLWRSyUyl0R6HSZPYcJVPznVy0rSisvBm2xw8E-bsJkC5hTxW2wZEjUMh8Jyoyu2W6Bk55TOYMM9cDvd52rHZw=,2022-08-15 14:45:08+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 29, 'username': 'tarcisiogdf', 'id': '1078618844007157761'}]}",gAAAAABj7UmK7Leck1hwT_VTYt-i84D-QSfFwrD5BpRxs_ialMFrA8FdGTwgqIJHyxzi60Old30F45fqkU9D2eQsgiqAMjVQ5Q==,"Eae @marcosbrazrio , esse tal de Oscar vem ou não vem",,gAAAAABj7UmKfRiq2MzJ-61EvYjibfslw255mXsqd76eYTw5jTr6PTy66nNaK5n57uG5T8F0MPMYHnXodXA98C5GxY6VhFUiPA==,gAAAAABj7UmKiG9FA_lpo5BQ7KD3QAjvNQWxiTiQrN1fo8_I0AuFCr5NLSjjZOoLvwVebHW7_UNa19_yTiFnklm39bEwunHK0g==,gAAAAABj7UmK7GEM_WGOxUSkN2lhfy9EZwki69wm-xJwxBrRkrqHTdv7xNnCAgX4gYM8TtmqVPY5oLJz68L1itdBRZ4iQFa8RszAqc6CaejUcblF621tSrrLUQ6aV92pIIh8xswDmdRkwjVm0PncyITI68C3Xr6V4g==,1,0,460343731,2022-08-15 15:14:05,2022-08-15 21:14:05,241,0,6,5.986111111,1,0.028438319,2022-08-15 21:00:00,0,0.007121391143,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKFuWfW0eccpyU3MvlPDCi3byOVweB0p6PyHj8P9K60mNRxTG1a8WlSbjAAy183um6gAtp-9-mg30gNa0MqF3ckX68ZRqAcUqucFrk0EG5srg=,2022-08-15 07:08:09+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmKOJzXYtCl5dTVjX64mLn6bwtnZ5KLSPspaGUWfFGhMXRJDyadsjSNHGEaGCXpQ7ZLZKRLhVSDSoaEh73FU7Q6344zUe7vFA0IyShnIIqZ4KA=,"@77_frota Gente suja faz isso mesmo,campanha em plena missa,mas seu rato não vai adiantar nada",1.33E+18,gAAAAABj7UmKAfMcxLqVU98_Uv6mCYwumpveL0rodOSCEHZyKMp-iNbFpC2XSAdsQ47C2Mtki21z7ONBQrtTZ2RhPWERCj6ZNA==,gAAAAABj7UmK0WuSnaz9ENWRQHvMBmd4sQshr2o4Ys2U6vzjtj4NXdq-9KgTSPa1PRUWba3MgdntIEQT-vi6t3mNOZYxokBVhg==,gAAAAABj7UmKL01sGCbSCrvCjoJYNHT5Q4nQi6WjFmmOvB6CHXEbOVirCawT4-RUdZfEDU9ZClbxH7HUf4oX9B9btiMmQzbieThwhw62vy6J0_W7xwKGgr3nrJJnrfR1vwgaCPrqNPFdEkmY1lenBZw2vg6iEO2nCjFnhha80QAOKmsmchd1w8Y=,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1,0.04472855,,0,0.007215406708,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKPPspqonyrjMPQV-2Y4N5Axegy9o0kAYTYsHr9tIDZoinAd5TeJlz8AnVT5aygxsg0J0Tbj0RTEzNBoq03-wNFDPDH8EO6iw5FTtx5ZaaaYo=,2022-08-15 18:28:13+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'ErikakHilton', 'id': '738143559920934912'}, {'start': 14, 'end': 21, 'username': 'em_com', 'id': '183398510'}]}",gAAAAABj7UmKZrQMxnF7cglow-aZ6W9t1X6JlDq02yoYI9GhDUuylqvs4uOYVFmlKsZdvZruH8UdxiCULAnI12BSsNfv3Xt_Vw==,@77_frota Tá com inveja neh safado,1.33E+18,gAAAAABj7UmKw42qrcekvxc1fRUC9H2AC0mSIZWpuCkt7GgYZjUeaI30_ERFFHsvIs7rxvVzC6SJzeaqXTwtc2_dRdT2JkVa5g==,gAAAAABj7UmKTVa1IooMHGX12XnEQMk27b2e2vebKNPCXnie9XROzWbS1Kqa_gWC_BadeQ51iaO0_vP-f6ClDbrz-8bl8G-znA==,gAAAAABj7UmK-6sPkdpigd5Ch-Fc9slLz8FTpScPX5C5LTY8bjsv_BxLoMqv8tuvAXAPQb3JLvFHX2kOZvE0PEW8ysQY_HhE6trLxKq-sUMjp4xwPGiEjxpwalsKz9B8wDNsziPHycmqiMr_LSvQO3fct13Iv5AVvA==,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1,0.8867232,,0,0.008693886163,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKkTkkyA7O9LVmyaqCaw2CxxKOy6ghwEIh_eH9rNCMz4cvDA0e9Z2jtafx5qS6wDqz-z8H1lrr9kQQqO5U4mjTSYVxOHtOYrRnY_HoH2kAPDg=,2022-08-15 09:47:30+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmKTCqC5LYwCw_ASj8hzpj9iidCy-2JJXADCuO1GNrFAm4N2Adf8pCUd7svqry-lNkHceWj4Y1wOyQFlW99Ixkhg1k8rmL0tUjihh_edFkrYxg=,@CamargoDireita Sai fora capitão do mato safado,1.49E+18,gAAAAABj7UmKKHpRCLZNuaBGkCDHr2nlLyN9xWa1Z01PlglowWX5NND7qtWElr0DkPSISyR91MuyQA1PFGFm_CSialHcRFlc2e49Q3xCONJntT3yNe8R3S0=,gAAAAABj7UmKOh1a8RX7kFKm8f3Xlvg3vFp_ha7T2jUAHLyJcxn54_G9w4Sj1wzCntn6HIiZg1s3ltb4YiSYyiqszxdtdhveGQ==,gAAAAABj7UmK21exJM-r0ZFl2hpTBPKUTwf8DNKNrtNBYGRKB5r8D5UqoE0xDJJX2GSSbIglk4K7ksVeU1_N6vssZ43LZeB3qY4pK9vLCzdf1-9OkWKhpWXhyNWiUwg82xj3f_ZMkBNAkVvaBRprYa43lHABlLYWbw==,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1,0.96656,,0,0.01144962362,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK_ac-86LgGdmIbFp2Jo0i62wc_D6pkFag4mKL3-6CWxPTGHTBqW4ElxjTetQqW6TPIoCpQT9RnazFp371Xo0V5_7JhIhIksrROcelBA_Dj5c=,2022-08-15 08:59:06+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",gAAAAABj7UmKcHTuyVOu-7RA0zJMoBdIJHsWWa92_PQuyH5NDMhlBhfDY6tFTPBEtQkjWa-4Syq4fLF5hFkSZ8HGSK9cnM8MzirzdYKzmcwXI3huJma7S60=,@carteiroreaca Varíola da doida?,2797010717,gAAAAABj7UmKvADG_89ghowRias4azQPSeRzJAk42lTnMyilsajaC_w3WDqyAJ9orgd6YroGQORRBvl04N-9x3BU2LGiBhhwd_-6OTd1qk3L2u429snq3lA=,gAAAAABj7UmKXIFOZQEbfvsJ2YMe7hh-33S4HzDBH66VatOc2nnLl9A72w1kGkXss61pVDWIGCskJtud-4U9VdXOqKRPjuDR8A==,gAAAAABj7UmKovL_e1p2DDAQoUtZ8vDl0XuuIwG8INep3B4inEqmdN_0Qq5XCl_a2c0uL_y8Igv5-YHlq7c4u1RSCEFvq4dWnPuNR52VgYC7zyleBVo7GOjcLHHRyUDEpBDyZlJA463dM5HnhIhPc1dpVS33khotrg==,1,1,2797010717,2022-08-14 21:06:57,2022-08-15 03:06:57,233,0,6,5.859166667,1,0.78501475,,1,0.017205618,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKBV2IOVQMt_zmxbo6DzH5JiR8b-dOzmQL5qxQ6JquukHb-bYVojalvwwoHASOxb18B7cV39HQVZmp6bFohz51O1yJOsobtxA8Xc_I3DAIMDI=,2022-08-14 20:43:16+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'CarolDeToni', 'id': '4566967516'}]}",gAAAAABj7UmKGlGd5Ai2BWuDRCugqSdytFGKaPNAydFSnnTJz9XAbp1v8pHsns6MS6yFA_qGtRdDLjdJzZdbvzMWYgoLJLxL4wMuGdeYLEycK_reY7X3NO0=,@joicehasselmann Essa traíra mente muito comunista 😂😂😂😂,116519514,gAAAAABj7UmKc3xd67CruUCbSiP7Xf2P2fhi6bnjKWNsQnMhmum0pq7fzxF9P6gj88SvST1S0zNUcuvdGTNkQcS-lGhfYP74Ew==,gAAAAABj7UmKihTnMIZTEaSqYY2dJb7PHjRkqbabRMOGm97pqypW-2WMVaOhioE0xNbm6tDU3fVyExU6dqq4blAnUPpfBYbDBg==,gAAAAABj7UmKHjMs_DMJDNkmxAMGlJXQX532v9ggYbE_9jS3ZTxDrvwQfg9Kf3_-tARei21RIBT7vR8AwaHFYUC-Z4P1Hbwz7jCxlc4RlQJgLzC1YIN4pijbukD0FrrQas0W3FhoGl0bFcKu-xLCez4krVtM68j3EjLfImxSafwJjWtOrDNu06U=,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.71982175,,0,0.01969341569,../dados/processados/tweets_classificados_por_objeto_anotados.csv
