in_reply_to_user_id,text,created_at,author_id,id,entities,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,cluster_id,cluster_weight,not_the_target,filename
116519514,"@joicehasselmann Acuse do que vc faz, eta mulherzinha canalha essa pink",2022-08-28 19:48:00-03:00,gAAAAABj7UmLnE8f257i-lWTxUTL0g8NnbIykkReggn_ZWtuwfw1EdqG6SxVhPkm5SDuBTOgDuo1RTY7_5ABP-dFjyuGZk9914zZ_zNWudt3P2SoRX6g4w4=,gAAAAABj7UmL031pf0MAGeW-Cr4M8dMf50CvlpV6Cn13CUCODS1Um3YP6xqnUxG4NboLJX5Z247Sq28uAEkv7qqGc21zKPI7vNvaBl8fgQE0_ERGbd7aMQU=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLk-XcrmmSulmeMYZoWZQyYwSkTe2xV-ILbtaNqoV4PopwyZdrLaa0tysGrkOop2Omd91Z_GNhXv_LImLU0XfOIbMdGocNbKjFkXcv7BbZAU4=,gAAAAABj7UmLurMmpEPssGBCPF8IwKjWNqvlkpHSsWYy3Jzn8X07JyH_PaStPDYTREGa-SHzkcNVoOpp_3DHZym5_zgXApr7Bg==,gAAAAABj7UmLzfZ_H_LbAe9FaKwrfUxpZsXOpAmBq-jqy1YrbxUIkx-oMqnmx36FFhImId5cBn8BmEHxyfdKxOc0tEIKZ_MiGa2fIwFMKBxJB8X4408pT8i_Ux7hNi4pz-_WcLr6HP96IuAZqZJCyGwJLhb2_NlyZuCusb_hQx_WzTFuiPeZXCw=,1,1,116519514,2022-08-28 18:30:13,2022-08-28 21:30:13,499,0,3,2.991388889,1,2022-08-28 21:30:00,0.9406728,0.0001299714063,13,0.0001682085786,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
55022037,"@luizaerundina voce esta gaga mulher, vai por um pijama e pare de encher as paciencias",2022-08-30 10:10:06-03:00,gAAAAABj7UmL_Xuq66F_ROFv74SoZ0bPQ6NgIh9R7VveZ08fVd6XUmzTZSBDuAMboo2zXBWotGVCd41NDixjw0lCGMVfihVP7A==,gAAAAABj7UmLec1Ud5MUxKZnTr6-wr4vFzg_NhrQZ1iz9eP9AQm2JfTMdyIzwGoFOJ8LrlHSBGdMH431T-Xg9KotEFq8x4SbiL2kbL1BN86F_1_KZeRJBv0=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'luizaerundina', 'id': '55022037'}]}",gAAAAABj7UmL4-BRvgXlCF6R663M-Z_If0iyj-Nh85pwTd2HrR5osjs1G3rjBr8Zgdw3Y3xSRU7rHofOao9e7-CBa8DbhXM8cw==,gAAAAABj7UmLBnXvUpnijOXw0_zKP_wkhxGLolipr4v_g-9zs2gwVRdiFzths_V4MrIGxa-KGeB61Kc1lDFFJSgicLDPZ8PVtw==,gAAAAABj7UmLuU2PaaMb5Z1xbtoXdPRcjXrZrUs61aELFk889pH4-UXH-JlVzur4btv8a4aV5_kywHN7ggFQ4qVJw-7q0YKTUpr3x7DZsWMKSr8pvUL8LMsis5tfMbPh4RI17w1SU5DKyuQo5l4BwVYc1wy-_McaddehtfIbnijE0Cmgsu8aV98=,1,1,55022037,2022-08-30 09:55:45,2022-08-30 12:55:45,16,0,3,2.615,1,2022-08-30 12:30:00,0.9428539,0.002409638554,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
14171352,@augustodeAB @monark Ele fala absurdo e quer dar como verdade!,2022-08-30 09:29:43-03:00,gAAAAABj7UmLiMFX63TgR6u1N-IQ16j6nbbe9yWbbDaYLChl9rrA-VIoddrSpyaopqLs302vlz5jOhGXh9_-92yueKFxApOBDQ==,gAAAAABj7UmLib2XrXaZzUPaJS2l4FDMAiHECxSEFIB3Qt5jKox9ymK4Eq7SoCUTxyZjeundqUNdrouDxboMjzKN_UwhAfO17121igx1SVQj5qsYoGv8oRo=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}, {'start': 13, 'end': 20, 'username': 'monark', 'id': '242967720'}]}",gAAAAABj7UmLWqwOfIUOP0uFkCTIdSMVnZUkyWlwFF0b37E8Hd2bjQzcnsQoau0SzHWiT6UvLGO6qT476uch9MClGB8mGTbzww==,gAAAAABj7UmL1Fj5EXK_g1ymDtD4zxoxhzjBXvCl8uwFW0JnKfx97CuP7xUJqZTlPLbAzyIWAuOFGDor7xFghJOc-jUF6Nnheg==,gAAAAABj7UmLn81maz7_POeZtH2AB5uR1UXrUozDTs5PorONr9NY8AuwvrGxuuESRVJ2MIhnI5lurCKXTeJglEVkozDvlWrLSx-onJIgncZKcfd4fwe5aem6F-r-v3M4ErCdeo7FeTyKWU-mnRYcddixqKQUKBNTPcUJRL4IOAGBBEdf4ME8cpg=,2,1,14171352,2022-08-30 07:02:15,2022-08-30 10:02:15,131,0,3,2.547777778,1,2022-08-30 09:30:00,0.10780755,0.0008992805755,37,0.0009832841691,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
2296138146,@deltanmd sua cara nem arde né seu canalha,2022-08-25 16:44:16-03:00,gAAAAABj7UmL-m7jfAhKXlYG7RxSxGWaSohyrhMHhYmpouAlgVsEH1VI5N92mQC550wcP5XatDchYh6JxfE2J_VaWcYXModYOg==,gAAAAABj7UmLiRUfVFz-f9y_4SknrUlED93NMFxEkW_yyVYMDtlSrT2nxuVPWtoliIc5iwpNFfgMcphd7eoaPrjeKwW9ySnDr9ZKlIMDW7F8Xa3UIDDaCNk=,"{'mentions': [{'start': 0, 'end': 9, 'username': 'deltanmd', 'id': '2296138146'}]}",gAAAAABj7UmLZpdNz43Hzr-bJNf4sN2RAfSU7vuxGgp9jVqlpn1mkHQuYOR_JXFaq7dZII6hT-R5z-LW2sNvOlFaPGzoryzxCF4bTkWUrpwm5ZtrBnWSDzLGHaOKuWWEUD2MADMv4Oql,gAAAAABj7UmLKuKfVshkiK9BBdAtEpYRg1_1hXrQ-Yy-doojR3RL3vR4v35RISVd5W8LoIBXarGHg2UrUQvhcjV5HluJjRRtYA==,gAAAAABj7UmLW8NCP-mWzBZIxoB5GhapGe_Xia-5oIIs-7uuFkWYxl1aFOa5fiDSH5d0Zmt_WKJ6vv8XMu4nirXYva6H5e7mt1kQpTyQjIc7MkXBOr0d9ekYPX5hnjLf5Iohb0lMzPp7uLc47UYRmfeJ3WJuYgfAfA==,1,1,2296138146,2022-08-25 16:11:50,2022-08-25 19:11:50,849,2,3,2.541388889,1.180456881,2022-08-25 18:30:00,0.9170766,0.0001896453632,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
112498734,@IvanValente A verdade! https://t.co/89X00K7k8c,2022-08-26 23:32:53-03:00,gAAAAABj7UmLj2rBXEwSXZ352pTSq643bL-e7QF3U9DpSFd9aJe5mLc4WXUdTvloMiy_L-gPzLC2LSWY2Gvab3UygaBH8bocKbbMOWUQrRuiYcZTQeeIzh4=,gAAAAABj7UmL3xZ7NItj-fsciB5rObq-4w58D8aFixEVtNur5h-d1vYVlxtYau4iwFLYuoGjXYy-6N4edLjzwSPbfTfpxZij2u1b3MLkPdGa-hfkChh0AAc=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLgAdkHFQybeLB52uqIgmZU-HbyATlHUbIrm0mgTYXvR9GGX45r7AR4Vh6AwlhWHh1BpCodqGGNqimsr5hwMCq8yh81nY3h612pgOgGoL0WJ4=,gAAAAABj7UmLUfo_CjMtdVUIsqgLCtef_Oq35JOV7u3lQ2oYvqfNMybTFUsRkiOSc3lxzb0WY9Qf1AdCC3E9nkBsDpDJf0bKDA==,gAAAAABj7UmLhhy7K6u_0C2kWmHzsgATp1r68Fp47CK29M5A0vPaMyqlR728F3BLKEK5cKDP_pWFXXf36ROPLWtcbimMEVlUkBHocyqokP1JtgWfllx4b94cgaFlv3mXlmtynW9v1l2npFstUSvnpLKaCcPjhOcFMXIZ8msuWRW6W-q-gELbNq0=,1,1,112498734,2022-08-26 22:07:15,2022-08-27 01:07:15,150,0,3,2.974722222,1,2022-08-27 00:30:00,0.006663134,0.0001079563856,4,0.000693962526,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
78148969,@erlan_bastos Seu babaca,2022-09-05 12:32:01-03:00,gAAAAABj7UmLWtHBQ1wrMKT_5SMQRbV1sNzuN0aVGfqwlXhXDtBHSF-mFAuHf_mI2rX1elvqu2nTSdDUxn7sn3QE73ZBrxqnfMytzwkrZMwuxEme9cE4vGk=,gAAAAABj7UmLgj5nKHriN2baMRUJC9AKhLrlPQaNKUoGRYV1gOwRYV-76yVhB5VoGJODPDoipuclwZrVSlfpaCnSFrq7-cfor1uOU7k6FVe0lIDcbfBoBhs=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'erlan_bastos', 'id': '78148969'}]}",gAAAAABj7UmLf3fOehgD7y3TJATc92Uzu_KZ-X2JGg4xRQuC0rwmttmWk9DzuHLncgT58qXTk6HTMH569julntpmAdMkrPnD9tjoQZwXkZB9tLjvhzreiU9QXnOwGFYXYloIcEZoZy3h,gAAAAABj7UmLnSVJDkrBcuIsqW8cQ56CtB3NBy_NVKMUM9Xw5xjcIdJAFEIjztjnIdzHz8DrsyUDglGm3ZTrHGkDGSSLnFK6rg==,gAAAAABj7UmLZzSqTD5kIFEVeIO2k1NMDSSIa4858y787AWj3WEJPdP6BF7TTFhMOQixSFnuc25pnXP6sJEKK4eGNln3LgsJYgYRwNMOQNFKvvs4FoKmjzhC2qIEdd5b3jYHtQ5RF71W4Sa9rx0yKtXdiVmia3StfD3Pf83fHJLZme1Jtytidys=,1,1,78148969,2022-09-05 09:51:52,2022-09-05 12:51:52,599,0,3,2.990555556,1,2022-09-05 12:30:00,0.9638967,0.000400160064,2,0.0004618937644,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
14171352,@augustodeAB @thameadanelon Tem inclusive uma mansão de 6 milhões que vale pelo menos 15 milhões...,2022-08-30 13:54:08-03:00,gAAAAABj7UmL6xuY5CekT0biQQ5IQLtvTOalkA38trFoEebZ0tXk3tmpKJ8vApWY5z6qFb5_uQr8fXVRa1jL4wDof1LiSd7K__dmwUAsAtHZC0_L8JjOTnk=,gAAAAABj7UmLLue09YpAcpBZatuRUW1Xzbjf7ORDUSWhhCO4PbAPgLZfqsVGgU1P6PT1xS0WrbJSPNS5HRvSo5Jfe1BVTNuut1M8SOwqpEctguEKFdqBSVQ=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}, {'start': 13, 'end': 27, 'username': 'thameadanelon', 'id': '732397017423597568'}]}",gAAAAABj7UmL3LG1rnoBU67sWA_xNIbnzXWcmnvnTifrg0wn7OIFRhrDHDqxNkOdWwoR-s6s6-otnx3sEqusGHeqGYw7LT8ijA==,gAAAAABj7UmL5md4j1I_k1wK_qhgmTitQBVUy0_O5VmRokfCNBxAPGqk9tC4vRhR-6I0T--dr3lrHj7SmlRXo7Jwf9kz4mleCA==,gAAAAABj7UmLxBbT6EyNXj_ebYV09uqg_TEpe4SljQ62vLoWiMrLMokGmbuEQEQ4PQ-70hJc7Cf3DJrcDJrWA795HMiT64ZfVRA_ZApmHQ9xDC5sfXl1oBxjs3t28r-BgySqb4PsYUiBG5_iOOmeLzveWLAqxCME3A==,2,1,14171352,2022-08-30 12:59:49,2022-08-30 15:59:49,64,0,3,2.868333333,1,2022-08-30 15:30:00,0.0307515,0.0008992805755,37,0.0009832841691,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
116519514,@joicehasselmann Ja ja vc vai embora mesmo sua ridicula.,2022-08-23 13:31:34-03:00,gAAAAABj7UmLRB4mKqdwkwosLOP73gbIuTQilHsap_DuGeDBFopcklHF3txYkoWeKj3Xwkaw2GTIOw4FWLXz5WYMbs-Ms4Rbnw==,gAAAAABj7UmLTCthCdq_0oLGFKSv40uB6e_54z77eCEODZmBcFEJC-hxGjIj2aRQdD39rXiy5JvwgP2KCqPCgwi48YIf552wpEmj6LRabjYQ2Ewet-w7b-g=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLN4nAKKS9-VNQDOoLM7FTcaU1EuMXtPA_R6ipIYkhsmPOmOuE2t_FbcOy5gT44I2SNTuirNtM2CgMgET6iF91bqTU41zkXK-oMfkNUJycgBA=,gAAAAABj7UmLrDf4bX33TgDnrBInG57AeGApoxsaHK5ivpY7XqGdukD0DitgmMHfzLMIyH3-P9ijAGQvl3iYP4F7341MKUangA==,gAAAAABj7UmL0LRPlhL2PV098rl2hkak9Kisa4wRP31OaykIlmAjH7YNa1piXC-FPS3ww1BuQ96vBsBznaCWRCGxY6tDv-35WiJbJuNrztTTj54iGX3cD9FYGe1E7Yw90g1BaPWM9GB0ffTR4R2tbZMlo1n3IKdGHw==,1,1,116519514,2022-08-23 13:09:59,2022-08-23 16:09:59,549,0,3,2.991111111,1,2022-08-23 15:30:00,0.90643597,0.0001299714063,13,0.0001682085786,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
116519514,@joicehasselmann Votou contra o auxílio emergencial,2022-09-06 09:05:14-03:00,gAAAAABj7UmLSTHwMORhYiFrU1-0BqeeHU-ATTRRFBKluB0hr5VqyTjRyMqyxpOaBcGKGyOn36CXlyz--mgMd__fdTHCfn9IfL84Q8jk4HBGc_4aerFFelo=,gAAAAABj7UmLV9VIUA4qmaqdjXfuguWrl2ZqyD8YIuGGxt26UVeXlAaN5Z3H_RAsiHsVpLrk9WNP1Evsk-wfGFHJxbOzQfQ3C_XXn1GGYFAI-N4RudA7_4U=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLPmeEok1gkLd3g0x541p9For_WbcYar-FKwm-u2PwU5OhAuW7lS-1KFl8zcaK3LWy2gj4QZzOuVJQuoCw-UNDoQ==,gAAAAABj7UmLtNT6dWMLHyl4TZHoOx1e1ZTyvsknFbO16AGimpOOoRSE9pbB0-YMpiNNRwqncgHWjiMuaZNoLGmxrrDHSS1HAg==,gAAAAABj7UmLxuOnf-hJZw4VeKGzuW4QDrJsDeojenO-j30spNfX0AQzywLbqIWa88B_qAjwxQd1cVc_iwf6mDEgP3nxJSiBjJd3XOMLOCgH9DJvIFMXzLShXfYH8vdC1NA9qOeRFk_qnIkvRG0mKSrP_N4zNs48sfBWQKdqQ7LJY2yvhOXpeP4=,1,1,116519514,2022-09-06 07:10:38,2022-09-06 10:10:38,164,0,3,2.980833333,1,2022-09-06 09:30:00,0.0070550344,0.0001299714063,13,0.0001682085786,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.00E+18,@tabataamaralsp TABATA VOTOU A FAVOR DA REFORMA DA PREVIDÊNCIA CONTRA OS TRABALHADORES. SEMPRE QUE APARECE A GENTE PERDE UM DIREITO. NÃO VOTEM NELA. RECEBEU FUNDO PARTIDÁRIO MILIONÁRIO ÀS CUSTAS DO DINHEIRO DO CIDADÃO POBRE. NÃO VOTEM EM TABATA. NÃO JOGUEM O VOTO NO LIXO! https://t.co/HPK5NMDs4S,2022-08-24 16:09:51-03:00,gAAAAABj7UmLYrbw8IRd2WM8e-Ub0CzmqICYs4FjwBJRDLKox-JUKvZSzbV1jPyAs-S4pIEY5Dxy70dwT3nDEBmyk5mA8EaZpujGayNJE-NaJs7cW-J4B-w=,gAAAAABj7UmLeaNVHn8QJ8vHg2CDf61MfAFwdBorO1BbNgswZelNdv6ZV7LAPYR1pTszn2vtPB1sdNKNLcOvR04VDcZOk0Txk5FJ4JjeK5WB64oiFNwDJec=,"{'mentions': [{'start': 0, 'end': 15, 'username': 'tabataamaralsp', 'id': '1001251931812220928'}]}",gAAAAABj7UmL5Eh1x1Q-EyXAD97e2KxoVqtfEZ1R81yr7VODEUoAMpJHH2bh3ZRcSBzsv97MSMm4vRZVr8TBtW-qyfDjMaRTWg==,gAAAAABj7UmLJXnF67gFbCuJP0iP1P0c9kte4rFv0QcF99DS84KhDAsGVm8uRSRLkxLbZdPNcWNVicIQhGMB9PQBbzJI8CN7mw==,gAAAAABj7UmL30kOCt1ULZ0z3I5UzoOM-Npo5PnnJ3euIufsnjfcyTPw7zIX5QDdKR2vnyJhfNro17yMn_QM11ThNm8EdY-C6ouSp3h1eeD7WJ7wW6WpNH-O9ETyMwXi1aUkJpPU96JaxP5PpYUeaaTW0P9kUyNPYA==,1,1,1001251931812220928,2022-08-24 16:07:34,2022-08-24 19:07:34,25,0,3,2.745277778,1,2022-08-24 18:30:00,0.028870447,0.0003186743149,11,0.0003185727939,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
758264276,@nikolas_dm Ficou em casa o que eles tem feito desde a pandemia e sentou pra assistir o mar de gente verde e amarelo!!! 🇧🇷🇧🇷😎😎,2022-09-08 07:38:07-03:00,gAAAAABj7UmLIFO981JSwtp_93zOW1Z1AKrzfjEOFBac6TzeqdHTwR_2lj4iULwW_CoMisXIcbuKCGvtYzglgNJyfH9ZRPZsAQ==,gAAAAABj7UmLXe_e9AtFAN8JIfjBllB67HBjnSSk5GW33RP7QH-_BciZ4SXD4gBHEo4NJ0jzyG0HveAB_O5ZszvcIIMKO9C4uv5eS6ADsicgcIP9L2CRIIk=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLbrGnjwItSjw69Vn7u6iShICWMMZbhYF7HPILZytxSIRzaSa5Of0D7sOFxrxsRJxIObkOVCW9Emma8gChLJn5fMwRk9aedKoGFmo3btC9vyDhE1CD1GHYqGddqoINsEWh,gAAAAABj7UmLVDPAeBO5iHc6h7zs-Eu9JCfcLWxMXihZxhJi8bbShd_vrqahEzltqvD_WDPWq3NAnqHr1OxZZlaOSGzeEQ8KOw==,gAAAAABj7UmLISE7P105bec34FzT9Pd2__z9LoyG0fP3JUXaxDUird949-QVv9fy1H5oGG57Ki0ftA-EV5kMudQILZ_zIXeKHr45LEwQbBO51th3bjgSVaKYEG-0NFsiG4li3lRI0T2QU28DEmW6DpdUU8W9nZN55be-DDr2gnJnwZ0RO3yzNKw=,1,1,758264276,2022-09-08 07:11:14,2022-09-08 10:11:14,813,1,3,2.988055556,1.003997397,2022-09-08 09:30:00,0.1223101,7.47E-05,30,9.62E-05,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv https://t.co/fobWkVvIzi As BANDIDAGEM dos corruPTos.,2022-09-01 12:27:54-03:00,gAAAAABj7UmLTp53gvgug-tFOJYE8vGvukXXYXAjK5JEo82MN_0qSNjADSJ-5GW-b_rwx37Bl32yG7cX87rTbgYnfCx5FO-Kwg==,gAAAAABj7UmLTgbJSgY6MFVE6M24Bk45WOwrrRRAnH0wF8jsJvDdjU0tUL_S4KELXpNWn0tSplyeeNvvOBQK5R32ek_y9vnyALkwtD6EAGs327OIxyQ-Vvc=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLyQxmfWLS-K4pCC6QeRlBHTSe917jWbMNstBXM6pTAHGf4OGHFgaR2NtrV3is__r81w-ZmAyYZdUpabH_OA9jBQ==,gAAAAABj7UmLRTrZ6VkhvbaiE0rS-h5ta3N6tbmJnpOLQKbjQ_lZ15q-B9Q-2W8OJJolsaaqe0NNZBnNnTh9StipphDUVMggdQ==,gAAAAABj7UmLurdL4QUWK2oZTAHeUEBcWpPZ6PXl-4fBXQzIUxUTyvIQDq2OyHN_B6hTUH8ddjj7h5DSUyXn1kIs6A5XcjIioKCSoSYa1sY8JnY3chNRBZrWPLIDqknZAvXWOOyWxc1F-sDp__Obf7Lf5UIrGUowIvnnBHyY-zetzMolcMPmRtQ=,1,1,1198004545,2022-09-01 09:41:01,2022-09-01 12:41:01,843,0,3,1.410833333,2.126402835,2022-09-01 12:30:00,0.25000456,4.64E-05,24,0.000477326969,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
304092926,@orlandosilva Qdo um mentiroso abre a boca fede..... O Orçamento Secreto é dos parlamentares que inclusive da esquerda votaram a favor ...,2022-09-01 11:08:33-03:00,gAAAAABj7UmL6ttG10qbOl0pnMu2Q6PWBkwMbTIo2m-kuIrZA3nY1rcyyGLIVfXVrkXS_aJ-dV9-1SM29yRyAuynlYiJNkHIcQGctFsSq80o-bcIGB6xTDU=,gAAAAABj7UmLHmWvFQZGTbmO3VP0fZMr-3zbydR-iRkBtey-PFGyrc8an-TFnkgRAMZmc1PghDVr2xhdTwpViwIo80rDeXWmvbnX4P0MGANEBJ6zF80pjms=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'orlandosilva', 'id': '304092926'}]}",gAAAAABj7UmLEaXnc4s6ctGyk91ChdKkK8EzCAi7SQjZP6-Hm2GW87QfSAWeFuKlaNCSMbHt8DUjPNhCeEVmE31HCj2d8OfF4ekFsKIFzItiLR1eJZ0Ubxc=,gAAAAABj7UmLpd_rZNr8MMNd4-Ks9Grsw-NLVQ68khfCUDvSRH1WxlGZLMqoq3I5BjJGDi6m5Ouu-WJVyZSu4zG2o-zMqDQIew==,gAAAAABj7UmLAaRoME-iO8KUz6Pv1vZmnrN0aTrUopfI_UZ9mWdcgsGghA-xH8bn1V2BA3gy_Dx7FpIMnUXwYVZHVX_HD2dESFRg_8oEfWGa0M8tUi5_sgqjrxx-oHRKpFbE9e3bFjL-js_8n66-0oCrqaRy4aImE5Wqmw289Ce9uhYh4eRAzRY=,1,1,304092926,2022-09-01 10:09:54,2022-09-01 13:09:54,185,0,3,2.979444444,1,2022-09-01 12:30:00,0.007895106,0.0003621876132,36,0.0007288629738,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
2797010717,@carteiroreaca Vai dar tudo certo! Tenho ctza!,2022-09-07 10:01:25-03:00,gAAAAABj7UmL1G19k2H3QmNCL67Rqx7h4-Nh69Zz-26nAzecFsm0pjMrhUWqnObxGaw4LYK_N6F6C5gqtvN5bJLwkMMeLp93Dda4U8beuYA0VleacZWNANs=,gAAAAABj7UmLvswhwK9mNwBEBag52fdHEq3EBhWLIEXi3F7yyqDR2pjEsjN80yprWKZWnf0VnfSXXhUmML076F8BeoGAmTfmGJMcFycME-VUetddoZjqmMk=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carteiroreaca', 'id': '2797010717'}]}",gAAAAABj7UmLY_MPeffDbejCArxemHO7HXy2SjsWzisreAxweQQ4uI1VsXyAQ9TF7yEv69fckxufWvWlqH5yBr5Z0xStYLAv5Q==,gAAAAABj7UmLi_B-9_UMoDymwc-ZMyZ3M12DCz5Pbqq-Vy4dVkR0vp8zyixIyD_RdGyU4nvC9Mqh9NzHVPbZVx66FSVak0_fGQ==,gAAAAABj7UmLW0MpRMF-Omzt6mgPcEvu_j73cDBzD_akQpWTjsHLZ5J0_txUDH_2gWGbjp8A_sQls_A746yEafhbD-ywIFerIQcOjYXfLHWq2JmbCNVB0eKNqAGl-TEfPqaRHAvqIx2WXqVkMAVHvPnNM3DxfeCCDQ==,1,1,2797010717,2022-09-07 07:03:57,2022-09-07 10:03:57,815,0,3,2.696111111,1.112713785,2022-09-07 09:30:00,0.013409077,0.0002554278416,29,0.0003156565657,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
116519514,@joicehasselmann Perdeu peppa... chora.,2022-09-07 18:05:30-03:00,gAAAAABj7UmLTKMmYj6wPas8WewCHYRTImjbuXvdEloMv4eetl-EdrdlbQ7Jod1PvTScPXFonHQD21t8CMTtN5XtRi_-OPiG7w==,gAAAAABj7UmLXYBdmyqGNQ9v_XpouKPE0C2ufSPNlnACU1yzVCdxBl27XZJJ2kOgR6J6o3Nbw8TTnfVDMUpvosOlTDFvHdbiPcKZVUHNM6wedxf_gGqRANk=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLEOthkJgu27wkVzcf77WjMsCbaKXZ0FCnNjOhMJcgIZDndqmahNpH-V_aklKMV0GqfQy4Sm3VIc4lhKyLsTqmFxYZhz6sSsD91XbkxfyxaeW8DMV1TgXY-xQA08_QBNOs,gAAAAABj7UmLoinu7Fd7U75OOSHsW_WkqX9Q6fpUS56CCi_PlGalF699WvRqUfAwtShDrLEIcHSpdyMLEuJrBeDZFLvos84Xkw==,gAAAAABj7UmL2bRC40zlsyz8R37x-0fJlrBejQKe4za1fYrzRiRNOoYJ1wcUrEy1L5aTSDdEJ3Czn_SavnBAvVck6BtAnUJAORp_hUB4S5p9J0kQH-vBD8L4x9orZmFPfwQazjaywBjsG85Qw_X7Nj2k4HorE3nYmg==,1,1,116519514,2022-09-07 15:31:04,2022-09-07 18:31:04,144,0,3,2.940833333,1,2022-09-07 18:30:00,0.35939714,0.0001299714063,13,0.0001682085786,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
80575628,@heldersalomao @LulaOficial #BolsonaroNoPrimeiroTurno.    #BolsonaroNoPrimeiroTurno,2022-08-28 22:36:57-03:00,gAAAAABj7UmLgcUIuUEGjR-sD5SLZmJT8tAfFjsJjfrE9UzXWF8pWsjnLWSEGWuNbswVdTFlzwdxLxkymWWkBDCATHrMZZjHqagYiQSNtTkaGwkMmOgRoFU=,gAAAAABj7UmLv9F3MstGeBXKJkqf-1Ndk3X-P0DUUx3oH_X6peEtNcW1VSt3yv9ELEgbeDpnz9xXUb2I839ls-wJMMWQzV2dsx1HT4v-yFCujyM1S3YQz3Y=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'heldersalomao', 'id': '80575628'}, {'start': 15, 'end': 27, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL_ecvyd2RFr7-lMa6MI0l3S3tvrMt2kidlNJpB2S0b--ltqb4BpVXiW-fGE346owWo3RN80rFPALgJeNYJ6UBpOZgRJE4jQpY-ksLU54sNokX2WcPnxMw2YFmd-8LumCS,gAAAAABj7UmLccJ31vgANUOO7HDRJx7hR2vWFxztP8gxDd-wgiuZujEurZ6pxWSQL47zesnBs_-LbIv3WSPNoPoon5Lv-iUg5w==,gAAAAABj7UmLvJ5Oa4nmhUTzOxIOwOgtTWSGbmzXkxP-LH76PHrznqVTc0Ub6ERRyhaK4X35Elh88c8cK2aLes-BMivIcqBBV7ZVF5yZG0ep_1KwgfduVhwflWXu4X2jvvoj7CcEuMESnOKb-EPz65IcCmB6Q5rJExWg_f7kx9_cicaAIbYVuDw=,2,1,80575628,2022-08-28 22:20:23,2022-08-29 01:20:23,41,0,3,2.511944444,1,2022-08-29 00:30:00,0.0023277602,0.002298850575,9,0.0001606167684,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
