id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",Unnamed: 8,filename
gAAAAABj7je3eKfpadJchri9rn6pmjAgJ-67qung14_TY-IAwRn1NhlADWeRNjxbUuvc1BOYVMKgQ5ejKC34-RJCAUyk1p2FS-3CpIVWNjxuK3hd0Ya54wk=,@vivireispsol @LulaOficial @ricardostuckert Kkkkkkk ora 50 mil pqp.kkkkk,gAAAAABj7je3DIlpdAKmLxGkjjmQ-iOm9PMfvrlto2mq7mhUhS7aFUgcz60ICnGE9juKlPQTVii2Y-9IP7fpsdxIpb8EQPQTQa2LBhZEGDaBR1vsTmcPuGIXXFy9HK8OG_NNSnTK0d2Uz0UjcCbMia7UH1cwkOV54EAcz7GCVpeELPGgeQ9V5iI=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3_owTvYRoHook4HhUxqO2nHKv1C2Jsios7aAbPSL9Jr-TbkdzNjamJqP-6acvZwG1cpia5kt56Jblbg94ntBhZ4XPE2yntg1Kj6YF3b4CEHM=,@beatrizcaminha @JanjaLula Ela não vai não!! Ela não vai não.,gAAAAABj7je3mIknjmRVrndraJB70azmJcWhQ9wGXSsTEL7IsN4uUzMNa6zk8uJb2V1ygtvl7uw1L1D7uFACFRlB8i5LYHz9SCp3lCEn-yleyyQ2YQOs7dm8V1Xsm7VJGOL4QituiqaeImSj97RHLQc7PQzCTSXGCA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3U-HV4-bYTVTCFGAacyyB7RhPSHW6h8mTzy8xV4ZuF6xmZ0mAtuUFrqAtsgmjNuU5jTTM6PBrCP2sQMjRxJJfD_i3TIHpFeM0rxQ9uRqC4wI=,@AriadnaArantes @LulaOficial kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk(estude),gAAAAABj7je3kiiDXTZ48iLC79Vd8F6fWBHzSYMDilzYDe45iVH0oJRgCjkV4x3M3KwmthBQxGUXEsAFV2WqTXGdW7OTRi-oNZ71XQOkHVS1MWsUosDawI_sqjNTn01PdDH1TVcQgpLo4M5bfCwhbVt-tocH4ZQL9Q==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3DGeqO8EUDHP_O2qvToSTeCDaAAOIbz59IIupFCwL99xjJGjNSdG1FKFqW57NzlwtkXqFNlvlGnNJRwAS6lVazV7gw_fbccUmQdoLc5eMtSA=,@Izalourenca Zema não!,gAAAAABj7je3vKDZxQKMITclxqkOJKCewi3koY2_7xR5EaOGBwPqQ0GRyT3aUXZEdIXz17a_xSxTSpWq-slv3w-QHJm5qzoOk5s9MHAJ-NeLYK_m93GLMNIh0-gxQt0jd6m2U1gHup9Z2BE4EtWuCVWxYdrjUbO35A==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3GCZdBdSOfUnTqGPfVwLtF-bkYH5Du_M81f-PapBuauaPqtxTJnGZF6l8Ne8hdmGKymZmj4wAbOsTjsCRaPBPEmvbh8sRi6SWGCNOUZE7SHE=,"@beatrizcaminha ...a tia foi uma das maiores psicólogas da cidade onde eu moro,a cidade inteira conhecia ela,ela era querida na cidade inteira...e tudo isso sem essa p... de mimimi de ""racismo estrutural""...boa parte dos pretos que morrem são bandidos que morrem na mão de outros pretos bandidos",gAAAAABj7je3xOMhs0mKyHb3hCNoJLPF3V4ze7KS2bpI2XRT61Ks4ktQNoVKWTOFO-tAdDBFxOGQSKlh2AgEx-bTQpwBUIYS1kVAGtT8VEvX2vnat7tYjkBKVIXhPvzoxP0e7MaIFJFn_NIRgD2gbNx9g1ktgCqv_Swrr9k9XpnbmaAUpBdF6NU=,0,0,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3neYBMjB1hp2HXZavcXTiqosHwn-8b6OHpHvXPkeRsJ2YFYmdJEgahFEbIMXP7aGoLu8RqEJQf8Jakn1VfEsGK-nWu25H51uJ_IxbVyC5-P4=,@beatrizcaminha @JanjaLula Como o Brasil vai cair o nível de 1 dama se o cachaceiro ganhar.,gAAAAABj7je3bz9fFzCIfIJ32_YTTt2W9QyO9P-2hrXGwERKdF9k1a5jZIqcJxDOEsMk3pnNpMPQwXmh__KGpe_hiQ-8PqJddsvAWvQpEUs1DkVlp7TwX5NQ6psMxRsCacVWDIVSQ8aGkr6MDnY7WjGE2__oV53LpaiDDm9IgX_A45ZOHILxgyc=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je32tDCaDAEvelHtbdDidl-Coos1hC6nIGOq0xnmhMRVxnjT76TmaZK6CaiV8A-4FEukCZt4NzFvGHCwCz0xkguk_zNsWmhw-Ld8756P8f5TYg=,@bellagoncalvs Kkkkkkkk fora bozo Minas é Lula  kalil,gAAAAABj7je3kPhw9HvxMP7-A6nkO0_gBj6SSM0rRzhcnnY-TyXpYfGhnc6Sqf5qtg_eJmFdbU8abmOo4Hbf4dZt8DAcF4JRqwC5IPxm1ya9jNSQkoDLj4RnfcWORUU1RM21lN8CYZpQouOoCPUpbynHSOFvWm_KiQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3bcXRWTPF2eNFhf5uls4VJhtzRlr7WmGBj8wxh-JlAMopjEuM7hlcmgbsav-dLrkgqU8Ly70QopC6EIInUBTOdDUcNhGVKHYBlnwhZLK_BAk=,@ErikakHilton @Cortez50005 Sai fora amigo. Se cuida da variola dos macacos que e melhor .,gAAAAABj7je3GvyoAeVTR8Z-tToh--EHWMeu6v_LLQJPV_-ZwEw63IlzEISb9SezjwBRWqZGNCxvsVxZlHeTVCz-q2L_TDnkpMp_VLvSv3MOKCxKqW85Ylb9EAzd28eXQY-LhV30wAOHDR72FbEA31tSzI4UzHvyVQ==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3o_7RBnZ8tA7CH4I8nOAXcep_I0cIU2UV4m75TcMHU2_V5kTzTIJWAZLAiTlRDsncu6vTQ3pmIg54KyF02-WVtSIGwAseA_yEBR2R5BvtiE4=,@bfeministapsol Kkkkkk vai dizer isso na NICARÁGUA!!!,gAAAAABj7je3EIYyX5axQgq6zpiOngg8A9b9tXggQaeUPzLsVoDz388WYpt7BMmQzGkYiTGXZI2uN5j_myVxXk0WWh_UlzqBgxWLEQWuPlhKampJXg-entz6hb5HLEKSSBEfZTucQKpMh2MttXV4Cw-xXsO2kBGPgg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3zm31h1Qd9FC_qozhavwFoyC_4IIGGhYya691foKvTIbTyVf5Pk5i6Ptwq_9P4HGUccRnOM3OJmU6ue81_LliVktGccvEoVlIqjF1YGI89GA=,@ErikakHilton @cirogomes Ela só se encomoda quando Ciro fala a verdade mais quando o lula mando o cara ir bate em uma mulher em outro canto ou quando o são lula falo que liga de mulhe é na cozinha eu não vi a feminista vim aqui fala só uma palavra hipócritas,gAAAAABj7je38bjFN8CywbOmCoxzq_5q-7oIsmpU77qk7pVZFuFyZvXuQcOTO6Xn-ghn3czKPhj4o3UEJwl6l4G-uSda-bK20pOgymHyNbIuYGdcjAqCiZMMuiN1A3n_bsmAwkBPqbwMT61VkbJX05JXDqA9WRvaiA==,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3hP4wN4Un3nBQ8Ih9wFjCJ2VepNLq4LwYoUjHc8Rl5OgAG7ZWBbDqe8AbCvtrsHC8xqkjhfTmjeGN6I-sIOAhxDPdRCItK07auKmaLgpw_x0=,@fabiofelixdf Banda de merda !,gAAAAABj7je3L9XuHpqm1nI6uIMmYTXHuqtCXWcfU5MdjdnkRO5j3vbVh7w2gQWG2vhxqzwl714gL0xXMwkRer0gJk3Uk2w_iyxZrruugYUwqQEfHaJAOq3kaG-Ixz8SP6QIvxDUIiR8JtqEEkZujs5dC8mRwoALZm-wOECdjUhtUCbCrhQ47xY=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3jum_ZvMzz5qZtmS-ZA5m6t5UQ8lD8swM3CcAUwEIKAvN97nTmncmUMTegigbx-CuGB_JIH39ddlBEWosxHaq-POM6pE3_jYd8SZBTEC255I=,"@fabiofelixdf So troxa ISTO e a juventude birroleira merece ser robada denovo..
Ter seu dinheiro ir para paises de merda e aqui tendo que Pagar o que foi roubado..
O Burrileiro merece",gAAAAABj7je3pmatpxf7lUzsosFNfLNwyv0saZKWUZwZpO0BRF_7cIFc9UGpCNhD_QkexfgjOyAEEtU5wIQGsH5aAS8atj7ewWmGm7WgYirEA1KbAunx8LLD7ucIfMTq0MDU2Gc_P3mh5cFfvNEDkTLpecp89DtFdiYabOzdRmLepNABb5RfeEA=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3nh2Oo4lGFrn3Tp89cEZz59lxQIcWSqreB2ySBbU6IJsFgzTdpTHtfiDUWocNRS-sDkPTyhyTfFPggNn9o4s3DA3sTOsjuA9dVZv24mrbcig=,"@VaiPaolla Ui, ela é refinada",gAAAAABj7je3iOiOuUAZZVk6hg8MQLkEm7Sol3aZh-6gcNbvWSOWDIJalerOognXN--zP_Lz-5UPcxgRj2V4TESAGr5HdKzhwvQzhjsSr9brha1NKqeuyPjLF6_YZTGozQGf_hrniEbDq5wjfnA8irvvW17RPojKQUaJpiJ8JvLJ9G3sO5_CclQ=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3D06XKuJAZ56tdKNra3I1ljZR1yJW5_MkrIfgTyxKImQp4vnQHbvdLCBzG4CtMCYd7K87eFve5P8V-OpJ0YT84qvWxp3SjLty1tnBZ4Gz_Yk=,"@ErikakHilton @cirogomes PARABENS POR APOIAR MORTE DE CRIANÇA NO VENTRE , UM MAU QUE ..................EXQUECE KKKKKKKKKKK",gAAAAABj7je3oy_Sv8xrZKR03IFTwGlPBOpYpd-ikatd8NCHZG4bDsmhmvg_7dDyKPHB24Z3alGyiyAfHsQ91ZvJz_-5imezeZZdktQYNOibveqfMYIgGq4YbxMplAjEYy_NUH0fuXv4a33xpYmO8lxvNvduuLswPh5hRNQBinwVA91N4AE-Nd0=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3P2o9pjAdriaN4YaStQ_wjmXqPBE3quav2hJ9brKkzY8j13FVr1gJMOY7_JjCsJb6A2h9DUv0rVEyEcyApABO0JCiLkHyfMdvBrdNUvGSmAY=,@gabysantospdt @Elianad28019294 Meu Deus!!!!! Como assim????,gAAAAABj7je3tUC_5qHYTFnVs-MGHWyZfvlnP2rRhPiwAaGKttp435wEw7QkS7JDNTWra8ApkACPjyUyvR3HDY28O0LTiMYlc3c0JZsARuywzw8e7cJxvZ27Vk9jTI--PJS3moxZCSzCEckRCxjrPuU8cztYmCoIza-FgPq41wuzB2nM0LPry1I=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3gEha-UH73-oLGRT_54Rskh-8Rm8Y0B47Nd1vx8uY8U3pL9_jMYdeH_UQRmUlO1xFsX9aIe7DaitfPpmzSGmA6GbCkMeTA2hyUhTlRY6hnn4=,@VaiPaolla @LulaOficial Para de usa droga. Vcs estão cada vez mais tapados e burros.,gAAAAABj7je3kMog_tqjloBhP2NCXTlqw7FVrpmoYCgIj43muiMlaoy6IykJ3uNoeelJQ0HalozC74H7WzTASUA6wVRvMzWO9HZLGsEux4Y3LvYn9mSBH_rOjgjV9yMNL-fhZthrWoovEl7JuHw19aH7frxK9Mky0g==,1,1,1,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3qN-nGJE3HNbvsgSpg7cuHbmO7CajCtElxK8WyehsrfcTvEQogFWMFMVwfRad8kbuniOA3wL50VzHjl3j-WoRjR3bqD4ZT4vYWnWxI3b-tns=,"@VaiPaolla Carona??
Já se olhou no espelho bebe?!",gAAAAABj7je3OGR9B9JNfKzFUCjhwX3T71HIYdOMDrpQf9glKtT_268moyzZIje7Tv4DajkazXavcWwfEm2GDJFSoxx9xzdwd4paCqudRNSazXVJ7bF5CWA__2gbPUU0ALbj276eK_hqHKslirHPu_ROfahSsT5Cqg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3kfPwruuIlsnlidLH2iIy4TCXSRsHc1a255njCF0awT44hkkLFvfKPJ1tWTazntdfQxGf4YJ_aeNywyyrvaQJPRjChXaRVB9Pcnc74y_7aLE=,@fabiofelixdf Total! Mas pelo menos do jeito dela lançou a (in) direta pro genocida de que ele amansa quando fala com homem e semore ataca as mulheres.,gAAAAABj7je3KCoLM3nB9T3v3d5-U9jvbwbABkT5FfbXREgcwUyMZvg-OHVnAO81P4ih75dw8QH0LGOAFqQooCfnElT28CyWdOsj7jWRC4h5djXuIPRajUcXI12rS5j2eFcoMZbWG1SBqbp0_9uMLma8OtiQ_M1EYw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3MTDReenb7deJA1MfWe8wzmwfAQ92nXaKDlsa8g4jHYqvdpz9el0MfJklvc3fnhlhCbnWqxC9C66kbu1CF5yGMBn7sWe8SDez5leMaEyVwSk=,@AriadnaArantes Acho que é ele kkkkkk,gAAAAABj7je3OpCIphi94f6e441Zp4blERUeM8fU_AmzsJ5wd7nUoMTS_H554ATp8ccEPk6pSYvQ25Wc98h7lYPLdEJYUmpmikP3JXPxp3I2bZ68MZi7btDrEFeJpo6RLWBPA71ZbJ7lRbmvoqDsueXHg5LBGSaBSg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3dcNumtZuG6xGHFqUjJHpJqpcaovZBMA8RiyCSNh04sYnPtyOkW9OL8iZbn1_HNT7S8b1wmUDBqdmTpgAqrwRSBQ3P8i6A58vBiZFyA1rud8=,"@danimontpsol Ladrão de ""CELULAR """" 😂😂😂😂😂, é só pra tomar uma CERVEJINHA"" 😂😂😂😂😂😂😂",gAAAAABj7je3Uds9wz8QaMmqcl0gZtJyJt7Nd_Q8cWG7ZutWANFVTl5gtou_lMdjGf5Bp2wx3yfkIL5CIZB_9t5y5PWHa3oJ7dGdW72g9fM0x4gFUNh3nKs0lUK-VMrHeLGRoggJrW2U_7TWwkfRF-67TR5_Min9Nj_vyEYeJMCk1h6PdsVY3Sc=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3bhU4AEiHMPvbDsvzwqH5wEAqdlebsN0PYrikGv5w3fjbr2_ACVRD8Ergv75ynH8l1f1GHkU-kqJPOF4xmHh1g_vyvibnvfunPapChbwzJ64=,@castelllovini Fascistas não passarão!!!,gAAAAABj7je3HEfXj8HhSvYIOrLuQejqq2Az5Y1hbxD6hR1HhdcBWwHmBuKQ9f-fOCbA2at5zldxFChNO4dgTnRwXg_o_mAgWmFMkWi7KfBH0TfNsrVgKfqZf8YkuOgkFA7YN17wMgg_WYfZ2GO5DlPSm_89ot87nw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3RQUPqHjNwStVa74hcJocWPpatopU24cwz5WtKrrKQxNeOZD_ZjbVzfiAXpk9xWZtOxttDZt5ij9B9vOdPB4s1UK94cDECBrSKnuR_O8E_Sc=,"@BennyBriolly Bem feito, ngm mandou fazer punhetao coletivo com criança, esse cara eh doente!",gAAAAABj7je31_KdzXipuJiyDxLWM_3qlsSotjpn37UqDt4cDSlzXmFuLaHdIH81TjvlZJzjCG1KHhRQbYz9nSe1AB6SZGdez1GvzJI5M_iFMxlwGC1qz8VvuXlAqE7c_0dwXak1o2jIbU-t7ZI_z76llVcwJisqrw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3jcKHu1RxrFeF1aAFZpAa5IKaKPCfMFLpg0NMEDGkhlFG1mCUSSk_2Hf5b1lz-Oo_91HacRhLnxaTSJ4zuRcmaM2zW8sIXwYkWllfNOPbvsU=,@fabiofelixdf HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH Que grande bosta,gAAAAABj7je3KayUrKqj5po-hFO1AU1jVRJ6x71vg4QmwjCxMU6giINq9OP1dL7zI_ETxzXfha0KifU4okXnC7xUNHSU9n_KzPNJIt6YSTPbkpIVsA6FlEJXQlnQUtaGrdRxbUoWMIi0OzNMR8cpxp7kLgrYh5JozOr1ozrwHMnqORvcS33nlZg=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je38iAgd8LP0rzxGwS_WR3lAI9NfA0Jj28Yf26dH3q6E9_XSlJfR1mTI2gYjcJYDG13r-MbTQM9VjX2cah_egxSEQvLB7KNlswNEhyeNXZ6Y_U=,"@jessicamichels Não pode entrar, né
Depois que tá dentro é outra história kkk",gAAAAABj7je32wWpy4MJzgSdHUUcV1ys-mlFrZM0xJ_Y3LigKSKk3wwuc7bZVMffwdUNdNhsAndPQZ8pvXN5FoHl3ECrDZ_TnbZ6bsDHy5BAwgDd8A9DVcQ0wWVjfsZngdcKxGn-QUJMAAsp587fDYEZVIUG4Ixnfg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3qmLvYh1WArgV-f-oIxoJk8zZi4igxSY4uhkt7yOYf4CQ1ZMchk7fl2PB5cxOsUBTKgGFd-j0xAnB99nyvEPfDkf3wfz7mMw_1wfUrLCYCQU=,@VaiPaolla Chora kkkk,gAAAAABj7je3DPN6NEcytaupVZakroVUi0ZwLIY9cEUORbtKVKBoHU02ecTi9y4OVOs2yGWPg-qbcttvzprFKRYvGXS9LrzdztMXFCNIomh4Q6XmYqzaaptsK4TKxNRHTcj3mTQ-i7lvKeBLkiLlREvzgp84rw9rQQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3nAJo68kIK-I4-Jjx0MRQHgq6gYXUVR8K6eO-gfJGcF6rpOx75fHZUqOx92CH2_Arj78is5NL3vdYa6_-YVm9_tJb4tPlzK4rzVf0UqSYBb8=,"@dudahidalgo13 O cara que tomou um block da menina ""feia"".",gAAAAABj7je3Hgol2mrzjd5wGEsqGMpm1nnsarxB9-GmOsgaR4wa0I0D-rGXRJHqaqmiqLbMbZaczCIjDpui6Sk7SxrWTUbMnUsSVULIIwdGXD1iq7QGONHmduXyuuAfhJe1KNnktQCHYWo-X9ZNv2z6gUINrZyhK64BBmrpuhWknnUdP10nv4w=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3u3VaPdoKHvHNpo7bC49PE8b4R6ZOoINLEnlsRsbopz-i964_drydldZadGDyWSHy8hu-KUuAo02NTedSSoZacrMvXTRennlg9xzlWOWu8Do=,@BennyBriolly BORA BENNY!!!,gAAAAABj7je3h43Pr4_GhUnmMfoP2CsW8Xez5qn-cffHdLMbatvZtkQzNjPuvd9-rtb2i0o_tOl85aeH0Bvwjz4mP2aDmY2vaYHizjeB-3jPPnRQAGbDsDq8oM7pCdnSnBm37EvTw4HNK_CKWHYissumI02bdaxqLO8EkrtLcQm5fX0lN_yS66k=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3HqFtSIqA34fal8NPlq5jM0_PHicxiWfWFAryx63Svo-K6PjRVpYSTTR3N3Vorn6KEeqbEcdtY1UTBR2p1cioCd8EG7CkwNuCTC5-qErmOhg=,"@vivireispsol @crisvector Eu também não ouvir nada de panelaço. Eu ouvi foram aplausos a cada derrubada de narrativa.

Jornaleco de merda. Que faz campanha pra ladrão. Mais saiba que quinta-feira vou ficar de olho na babação de ovo para com o bandido de vocês.",gAAAAABj7je3rihQ7wH-3PD4I03CtcBCtvs5HeYdHcUwNpGwQkAgmM20GoMCoU1yseLeSlsW6ZVRdyLGEWu-0h-3Mk_T88qFEPbujSfuS0afpB8Q_jMA6oG2a_UrWcJBocvkFmJGIpMIfn05yOVdVfe7RMgxHqR2kw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3N-gK1RLBtnE6Pyft17N2Hsjf_L9uLHf3VAs6cB4MF8RUiOEWdYaEX7v2vpjsmdHSjGjIbLZdZe761s55_iT6c9J9inASugLBvLxiW6BKYOs=,"@Izalourenca aquilo não foi pq ela ela lavava a calçada mesmo! aquilo foi um absurdo de violência gratuita pra cima de uma mulher, o cara estava desequilibrado!",gAAAAABj7je3Ukb6KPsxuX2Sexk0ki9QrqLFb4a16wPAueiWm3L9ixjec-AaxWQhOCPTjHp7Ln_O69xMA4ldkxe_dBPM6cRrXKioxY3pJTZ6lzjdHiivWf8By_ktGmXNr2ox_AeM_leh10_BL9uJ0_YDpF8oP_vz6g==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je30UQWVInDqwflkjmu9EZdADVZHEzKXIU0bIWZAMwEtsPwmc2HK1PLdwyIkgJTONrbqXf_ActzDK2nmn0b9-wPgaLcKypU2kxkps1qF1LLV68=,@PabloAiresRN kkkkkkkkkkkkkkkkkk a coé mandou mto,gAAAAABj7je3ejD7It6GhZvnoCLfI1grpyJgHk6PIJkAmSjd52sfroUcqjn_HEz8A_NeBiLpNhsIYuqmnDwPMcIqSyvyVcPwE2CijJstTy2Smz1Vq1QX_xadEgAwPlXaR0FkGO2VZ1J_muD_rAgOQbMTh_TXRcN6CQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je301eA-TOUSJ_UrjeYfO1FUM8oXAshPyih2jCg8oh4wkyoqjooxpjIXnp7PhNdecwyaARCJYEcE3pIST55tF_YkMVEk_CXP5xzc6Emz1Ig2NQ=,@fabiofelixdf esse fascista precisa é ir pra cadeia!!,gAAAAABj7je3TqvOZdc7bgYlRVF70sxYfQdDP9EWFVPZ2Nctp3F12bbzec2_887f9G3ZqDRQg2MoaVaUWU-LVxoAGpPHciP4S6_t9mY5_QT99I90zhIdHukWVPt3s9_F1hT3PE16002rDY_MqsSgjlZtSB2N1N5QDA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3DqKF9R3A5_JyNPZ-XmehIgB2Lk04wRW8g41FD4kL_DwXVato9ba8kjQ2FijNx85Dn-n4G78qr-59teVlCVd-sytOGdR8lU5g-vcUtjCezmA=,@AriadnaArantes @LulaOficial Gata! ❤️⭐,gAAAAABj7je3qWCfZKnuwXnkH9CRkvLxS1u72lqkEQyVei8pD_kRRRt9_K0Dz8tDEk_wakyjHy5bd17RFNsh0e6iDyPanUdbB96yn2vNwcafTncpoYyZ6S8AYLT5W_uIdckrmTkIhGWn2dzkX6tbGM-5Rfcnsq19gg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3_0xutoy1e3YgjOoFdBpHZX0f_1DnGDpd-uURTQwVFmkTX2xqPIfs5bOWCChXZU0wXUBsddLKL9w8jln0qyGPGOD6LplsZxfmxx24M8HBLkg=,@BennyBriolly Tudo isso de pó debaixo do nariz da famiglia,gAAAAABj7je3bHmoeRSeMVXS0eQxhcVjBISosNT_vmrDJ6LYx01p4x-wxPtHVgaQV7RcJljjYaLW0uZ5IA4_AEVmbnb7BJkxr2ducculzKN0yBcII0LRKoE-spy_Y8wAdyP7dC_J1PtdLgqm18sclkjuZiQkaGI6jw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3DQtntQ3iIuimd9E-iO-Rz7V3x8q0ur1YeZzLB7oDShnXtvmTKJ0GBTn2O6M72ZV5pzn9W4yoY0sUqKOFYIfWiZ7aIN3jGCJddtLsLcPkvJ0=,"@gabysantospdt @monicabolsasr Indentitarismo de goela ainda jogaram PSOL no esgoto que antes disso ja tava recebendo grana pra desatrelar o indentitarismo da ideia de desenvolvimento nascional só ver os militantes queimando bandeira do país, discurso pronto pra Direita",gAAAAABj7je3NUmM8ZJveGzTJVojQVV26cSzEU3eVCQqz6Zc0NLQEu_Wulr4pNNI6745YeH8sJmXoDGwSx-iH9WoI8OGqXqFv-aZ5PHumGOcuBShc-_ugNFvs6VLGCwF9R2gHFCcoWTdL4yXvXQRCM9rJH6StBF4oSqba9y6HlW4R6AojWiZ8nk=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3tudib-ncIDArGUihdB5HE2MapHCSlur6u_44yrzYgLU8aZQkAlUcfiMxxZZ4eU9rrsuljcOJ-UbxwEIoKNGGYCDYRE8hNMbIh6HISVmOIIo=,"@danimontpsol Mas Freixo também, farinha do mesmo saco.",gAAAAABj7je3yFofn3vq6R7tLoaM-LIFDTvOXDZ2Fn4EoFT9PIoxdkcRAMjmhzMqFaqauJJY9mOAjo565pCINZo70v6tjWoXnB9J0NtfWWGHx2D1S6rMXs_vvCzDZyrE_2_AqL8g1GO7-xOxPhzIs_JrtuGul9JO-s7qdHkUlOqMVqcqRcjGJ5E=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3U7xwIQ6v1BxT98fL3iAv61cZu5CGlja3w7mElZKEV_Uxyqnj2K7rOAwJq_gVklzkNAZiuxiCT2r7BwuSnIORSCIG7a04MVQKKP1vIEH1R7Y=,@VaiPaolla Colinha 😉,gAAAAABj7je3GYJdu1MkXlMJmNbAeMbVKYl-npFECcwUjzErvPwsOjKeba4U89-A6cu9Ps4it8nvzgQslt5IYL-Y6uiQFsi2xCU59_Ygu2yC8vQPU6k0UHltDW_D_exvGkymNnoUQEjcTGWs_xBoBkAiFHHA5dzxLYmpvOkRc__cMU1d5NUsrcQ=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3sLm1hiUCjtnBdp7W6VEn3QXXOyIGCa_-ICNsrBbO1AgVAAX4FRC8rinpE9wGzRJ4X7ldGOl2TY2hj4INnslNHVseAGT_DUUGQ-UIejsWhqA=,@jessicamichels @CentralEleicoes SC só chegou onde tá hoje por não dar espaço a gente tosca como a senhora,gAAAAABj7je3DqBnKLwjx7cCwXf-D5oXyuwgZyK0dYZ6iOK64LKa0CQk4X3yHnIQ6i7zCYYRgfzzoNUDeiSAbIPFK9XJ9ylStYon0q8Kpc2g_tLOKxJSsjSX9PWQ9YmDiVgsM9lcmi_q55H0TM7eUi-3hWoDXXWPeQ==,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
